tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
74,100000,97639,101,229,2031,32
75,100000,97612,93,230,2065,35
76,100000,97580,106,213,2101,19
77,100000,97545,117,202,2136,24
78,100000,97518,121,197,2164,23
79,100000,97495,117,192,2196,27
80,100000,97466,114,192,2228,32
81,100000,97433,112,195,2260,35
82,100000,97404,114,187,2295,27
83,100000,97374,121,191,2314,23
84,100000,97343,123,196,2338,29
85,100000,97327,106,206,2361,33
86,100000,97295,109,208,2388,29
87,100000,97270,104,206,2420,30
88,100000,97231,112,202,2455,31
89,100000,97201,126,191,2482,16
90,100000,97152,143,200,2505,32
91,100000,97120,150,196,2534,25
92,100000,97092,139,202,2567,39
93,100000,97065,136,203,2596,30
94,100000,97032,120,222,2626,49
95,100000,96999,121,223,2657,32
96,100000,96965,127,235,2673,28
97,100000,96936,129,230,2705,27
98,100000,96912,120,238,2730,33
99,100000,96880,119,232,2769,33
100,100000,96843,122,236,2799,34
101,100000,96809,127,216,2848,29
102,100000,96775,137,208,2880,24
103,100000,96736,144,212,2908,32
104,100000,96697,146,222,2935,37
105,100000,96671,138,223,2968,34
106,100000,96637,138,224,3001,34
107,100000,96609,127,229,3035,39
108,100000,96586,111,239,3064,39
109,100000,96556,115,241,3088,26
110,100000,96527,110,243,3120,34
111,100000,96496,113,234,3157,28
112,100000,96467,119,223,3191,23
113,100000,96438,118,219,3225,30
114,100000,96411,116,209,3264,29
115,100000,96390,106,201,3303,31
116,100000,96357,110,204,3329,29
117,100000,96328,110,199,3363,29
118,100000,96297,114,198,3391,27
119,100000,96270,120,196,3414,21
120,100000,96237,120,199,3444,33
121,100000,96202,126,199,3473,29
122,100000,96176,121,199,3504,31
123,100000,96146,124,197,3533,27
124,100000,96129,108,201,3562,33
125,100000,96098,104,209,3589,35
126,100000,96068,108,214,3610,26
127,100000,96037,109,211,3643,30
128,100000,96011,118,199,3672,17
129,100000,95976,122,199,3703,31
130,100000,95951,117,202,3730,30
131,100000,95927,110,200,3763,31
132,100000,95896,115,191,3798,26
133,100000,95874,102,200,3824,35
134,100000,95850,101,195,3854,25
135,100000,95817,110,202,3871,24
136,100000,95785,111,202,3902,31
137,100000,95763,111,194,3932,22
138,100000,95732,118,187,3963,24
139,100000,95712,105,194,3989,33
140,100000,95683,102,191,4024,32
141,100000,95643,120,188,4049,22
142,100000,95599,133,195,4073,31
143,100000,95571,141,184,4104,20
144,100000,95544,139,191,4126,29
145,100000,95514,129,207,4150,40
146,100000,95484,115,218,4183,44
147,100000,95453,118,214,4215,28
148,100000,95430,114,219,4237,27
149,100000,95408,106,218,4268,30
150,100000,95382,102,228,4288,30
151,100000,95355,98,230,4317,31
152,100000,95333,97,213,4357,23
153,100000,95311,97,191,4401,22
154,100000,95281,101,189,4429,26
155,100000,95258,97,189,4456,27
156,100000,95234,99,181,4486,22
157,100000,95204,107,173,4516,22
158,100000,95186,95,172,4547,30
159,100000,95156,102,172,4570,23
160,100000,95138,96,174,4592,24
161,100000,95101,103,178,4618,30
162,100000,95075,111,169,4645,18
163,100000,95046,110,177,4667,30
164,100000,95026,112,173,4689,18
165,100000,94997,104,180,4719,37
166,100000,94961,114,183,4742,26
167,100000,94931,115,188,4766,29
168,100000,94906,120,178,4796,20
169,100000,94882,115,189,4814,29
170,100000,94858,103,195,4844,36
171,100000,94830,101,207,4862,30
172,100000,94794,112,195,4899,25
173,100000,94760,122,193,4925,24
174,100000,94727,131,188,4954,24
175,100000,94700,130,196,4974,28
176,100000,94668,126,203,5003,36
177,100000,94646,114,201,5039,34
178,100000,94623,104,204,5069,33
179,100000,94592,108,206,5094,27
180,100000,94565,103,214,5118,32
181,100000,94537,109,212,5142,22
182,100000,94508,115,207,5170,23
183,100000,94480,112,202,5206,31
184,100000,94464,101,195,5240,27
185,100000,94447,90,190,5273,28
186,100000,94421,87,192,5300,29
187,100000,94395,85,188,5332,28
188,100000,94374,90,182,5354,16
189,100000,94353,94,176,5377,17
190,100000,94314,107,171,5408,26
191,100000,94288,107,170,5435,26
192,100000,94259,115,163,5463,21
193,100000,94232,121,155,5492,21
194,100000,94198,116,166,5520,39
195,100000,94169,119,176,5536,26
196,100000,94141,118,188,5553,29
197,100000,94110,122,189,5579,27
198,100000,94085,113,197,5605,34
199,100000,94054,115,205,5626,29
200,100000,94020,121,212,5647,28
201,100000,94000,110,204,5686,31
202,100000,93975,110,203,5712,25
203,100000,93952,102,205,5741,31
204,100000,93936,84,212,5768,34
205,100000,93905,95,198,5802,20
206,100000,93876,99,194,5831,25
207,100000,93844,108,189,5859,23
208,100000,93812,124,174,5890,16
209,100000,93792,113,180,5915,31
210,100000,93772,104,178,5946,29
211,100000,93747,97,176,5980,32
212,100000,93720,92,188,6000,32
213,100000,93688,104,183,6025,20
214,100000,93659,113,180,6048,20
215,100000,93629,118,189,6064,25
216,100000,93609,111,185,6095,27
217,100000,93577,111,188,6124,32
218,100000,93554,105,185,6156,29
219,100000,93531,98,183,6188,30
220,100000,93505,104,183,6208,20
221,100000,93483,94,195,6228,32
222,100000,93457,97,193,6253,23
223,100000,93427,104,189,6280,23
224,100000,93396,109,183,6312,26
225,100000,93368,115,176,6341,22
226,100000,93333,124,172,6371,26
227,100000,93314,113,182,6391,30
228,100000,93283,113,181,6423,31
229,100000,93257,111,186,6446,28
230,100000,93232,101,198,6469,35
231,100000,93215,99,191,6495,19
232,100000,93185,98,200,6517,31
233,100000,93155,102,200,6543,26
234,100000,93128,104,195,6573,25
235,100000,93106,109,181,6604,17
236,100000,93084,101,183,6632,30
237,100000,93054,101,178,6667,30
238,100000,93020,108,186,6686,27
239,100000,92992,114,177,6717,22
240,100000,92969,115,173,6743,22
241,100000,92951,103,178,6768,30
242,100000,92930,90,195,6785,34
243,100000,92908,84,193,6815,28
244,100000,92870,99,186,6845,23
245,100000,92846,105,177,6872,18
246,100000,92819,111,176,6894,21
247,100000,92789,119,176,6916,22
248,100000,92761,109,184,6946,38
249,100000,92729,117,174,6980,24
250,100000,92709,110,173,7008,27
251,100000,92681,108,180,7031,30
252,100000,92655,106,190,7049,28
253,100000,92634,95,201,7070,32
254,100000,92611,98,199,7092,20
255,100000,92582,99,189,7130,28
256,100000,92557,98,191,7154,26
257,100000,92531,103,185,7181,21
258,100000,92516,95,178,7211,23
259,100000,92491,91,179,7239,29
260,100000,92462,95,172,7271,25
261,100000,92436,95,178,7291,26
262,100000,92413,103,165,7319,15
263,100000,92379,112,164,7345,25
264,100000,92358,104,172,7366,29
265,100000,92336,100,175,7389,26
266,100000,92314,99,169,7418,23
267,100000,92286,93,178,7443,34
268,100000,92266,92,173,7469,21
269,100000,92241,95,180,7484,22
270,100000,92208,106,177,7509,22
271,100000,92176,110,176,7538,28
272,100000,92149,117,170,7564,20
273,100000,92127,114,172,7587,25
274,100000,92106,102,171,7621,33
275,100000,92079,97,182,7642,32
276,100000,92044,105,187,7664,27
277,100000,92011,116,187,7686,22
278,100000,91985,121,180,7714,21
279,100000,91954,125,187,7734,27
280,100000,91932,112,197,7759,35
281,100000,91912,99,197,7792,33
282,100000,91895,90,191,7824,26
283,100000,91860,94,195,7851,31
284,100000,91836,96,195,7873,22
285,100000,91817,95,194,7894,20
286,100000,91795,100,184,7921,17
287,100000,91769,91,184,7956,35
288,100000,91749,87,175,7989,24
289,100000,91729,88,168,8015,19
290,100000,91698,97,159,8046,22
291,100000,91652,117,163,8068,26
292,100000,91622,127,163,8088,20
293,100000,91598,131,166,8105,20
294,100000,91573,125,162,8140,31
295,100000,91550,102,184,8164,46
296,100000,91531,91,195,8183,30
297,100000,91509,89,197,8205,24
298,100000,91484,89,196,8231,25
299,100000,91448,102,199,8251,23
300,100000,91425,106,198,8271,19
301,100000,91397,112,189,8302,22
302,100000,91373,111,168,8348,25
303,100000,91349,99,174,8378,36
304,100000,91319,106,173,8402,23
305,100000,91287,110,176,8427,28
306,100000,91259,114,177,8450,24
307,100000,91227,122,182,8469,24
308,100000,91199,120,190,8491,30
309,100000,91170,117,197,8516,32
310,100000,91152,107,189,8552,28
311,100000,91131,96,198,8575,32
312,100000,91105,94,198,8603,28
313,100000,91083,87,203,8627,29
314,100000,91057,95,197,8651,18
315,100000,91035,96,188,8681,21
316,100000,91005,100,182,8713,26
317,100000,90975,108,176,8741,22
318,100000,90942,115,170,8773,26
319,100000,90915,120,164,8801,22
320,100000,90894,111,165,8830,30
321,100000,90873,102,177,8848,30
322,100000,90846,96,189,8869,33
323,100000,90822,93,190,8895,27
324,100000,90799,95,189,8917,21
325,100000,90781,92,184,8943,21
326,100000,90759,87,189,8965,27
327,100000,90728,94,183,8995,24
328,100000,90707,92,176,9025,23
329,100000,90687,94,161,9058,18
330,100000,90658,101,156,9085,22
331,100000,90631,97,166,9106,31
332,100000,90611,96,166,9127,21
333,100000,90580,107,159,9154,20
334,100000,90555,103,164,9178,29
335,100000,90540,91,168,9201,27
336,100000,90515,96,170,9219,20
337,100000,90495,85,179,9241,31
338,100000,90470,85,173,9272,25
339,100000,90448,92,167,9293,15
340,100000,90426,89,172,9313,25
341,100000,90402,93,163,9342,20
342,100000,90387,83,161,9369,25
343,100000,90370,78,163,9389,22
344,100000,90350,76,154,9420,22
345,100000,90317,85,153,9445,24
346,100000,90293,94,153,9460,15
347,100000,90266,104,145,9485,17
348,100000,90237,113,145,9505,20
349,100000,90216,101,153,9530,33
350,100000,90191,102,155,9552,24
351,100000,90165,101,160,9574,27
352,100000,90147,90,165,9598,29
353,100000,90123,93,171,9613,21
354,100000,90102,89,179,9630,25
355,100000,90076,89,185,9650,26
356,100000,90051,96,170,9683,18
357,100000,90030,93,170,9707,24
358,100000,90002,100,164,9734,21
359,100000,89984,92,161,9763,26
360,100000,89965,86,165,9784,25
361,100000,89938,92,161,9809,21
362,100000,89913,89,163,9835,28
363,100000,89883,101,163,9853,18
364,100000,89859,106,158,9877,19
365,100000,89841,97,164,9898,27
