tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99998,0,2,0,0
2,100000,99959,39,2,0,0
3,100000,99924,74,2,0,0
4,100000,99888,110,2,0,0
5,100000,99858,140,2,0,0
6,100000,99832,127,41,0,39
7,100000,99798,126,76,0,35
8,100000,99763,125,110,2,36
9,100000,99727,131,140,2,30
10,100000,99696,136,166,2,26
11,100000,99664,134,200,2,34
12,100000,99630,133,235,2,35
13,100000,99600,127,232,41,36
14,100000,99561,135,228,76,31
15,100000,99521,143,224,112,32
16,100000,99487,143,228,142,34
17,100000,99439,161,232,168,30
18,100000,99408,153,237,202,39
19,100000,99383,138,242,237,40
20,100000,99352,135,240,273,34
21,100000,99323,116,257,304,48
22,100000,99282,126,256,336,31
23,100000,99247,136,247,370,25
24,100000,99216,136,248,400,31
25,100000,99177,146,238,439,29
26,100000,99144,138,239,479,41
27,100000,99108,139,240,513,35
28,100000,99075,141,223,561,31
29,100000,99036,141,231,592,39
30,100000,98999,145,239,617,33
31,100000,98979,129,244,648,36
32,100000,98939,136,248,677,33
33,100000,98905,131,246,718,39
34,100000,98866,133,248,753,37
35,100000,98841,138,237,784,20
36,100000,98812,127,238,823,40
37,100000,98784,121,239,856,34
38,100000,98759,107,242,892,39
39,100000,98736,105,234,925,25
40,100000,98700,112,224,964,29
41,100000,98663,121,215,1001,28
42,100000,98630,129,220,1021,25
43,100000,98594,142,203,1061,23
44,100000,98557,143,205,1095,36
45,100000,98525,138,203,1134,37
46,100000,98492,138,211,1159,33
47,100000,98470,124,218,1188,36
48,100000,98433,124,227,1216,37
49,100000,98407,118,234,1241,32
50,100000,98366,126,244,1264,33
51,100000,98334,136,230,1300,22
52,100000,98312,121,230,1337,37
53,100000,98289,118,223,1370,26
54,100000,98258,108,228,1406,41
55,100000,98225,109,223,1443,32
56,100000,98190,122,213,1475,22
57,100000,98167,122,203,1508,23
58,100000,98134,124,212,1530,31
59,100000,98104,121,208,1567,33
60,100000,98064,126,217,1593,35
61,100000,98032,135,199,1634,23
62,100000,97997,137,200,1666,33
63,100000,97966,138,208,1688,30
64,100000,97938,126,225,1711,40
65,100000,97909,123,226,1742,32
66,100000,97880,117,228,1775,35
67,100000,97851,115,224,1810,31
68,100000,97825,113,229,1833,28
69,100000,97794,115,225,1866,29
70,100000,97764,116,224,1896,29
71,100000,97733,118,213,1936,29
72,100000,97699,126,207,1968,26
73,100000,97656,138,203,2003,31
74,100000,97634,130,202,2034,30
75,100000,97610,123,205,2062,31
76,100000,97588,111,210,2091,34
77,100000,97563,93,224,2120,43
78,100000,97526,108,217,2149,22
79,100000,97491,119,215,2175,24
80,100000,97467,121,206,2206,22
81,100000,97438,125,201,2236,25
82,100000,97404,122,207,2267,37
83,100000,97374,117,208,2301,35
84,100000,97345,122,189,2344,24
85,100000,97317,121,196,2366,29
86,100000,97288,116,206,2390,34
87,100000,97254,120,214,2412,30
88,100000,97214,131,218,2437,29
89,100000,97189,128,209,2474,28
90,100000,97157,131,203,2509,29
91,100000,97129,125,213,2533,34
92,100000,97100,114,224,2562,40
93,100000,97061,128,215,2596,25
94,100000,97032,125,217,2626,32
95,100000,96996,133,216,2655,28
96,100000,96968,132,217,2683,29
97,100000,96942,119,227,2712,39
98,100000,96917,115,222,2746,29
99,100000,96894,102,218,2786,36
100,100000,96845,123,221,2811,28
101,100000,96818,124,215,2843,26
102,100000,96788,129,212,2871,25
103,100000,96757,137,206,2900,23
104,100000,96720,125,216,2939,49
105,100000,96687,131,214,2968,27
106,100000,96660,128,208,3004,30
107,100000,96615,142,211,3032,31
108,100000,96589,131,222,3058,37
109,100000,96562,125,230,3083,33
110,100000,96535,125,234,3106,27
111,100000,96506,109,230,3155,45
112,100000,96480,109,229,3182,26
113,100000,96456,106,226,3212,27
114,100000,96424,111,222,3243,27
115,100000,96404,102,214,3280,29
116,100000,96377,103,207,3313,26
117,100000,96338,118,204,3340,24
118,100000,96314,110,191,3385,32
119,100000,96284,120,185,3411,20
120,100000,96259,118,185,3438,27
121,100000,96233,105,197,3465,39
122,100000,96203,111,192,3494,24
123,100000,96170,114,196,3520,30
124,100000,96149,110,197,3544,25
125,100000,96120,113,191,3576,26
126,100000,96093,110,201,3596,30
127,100000,96066,104,207,3623,33
128,100000,96046,103,189,3662,21
129,100000,96020,100,194,3686,29
130,100000,96000,93,191,3716,27
131,100000,95968,98,193,3741,27
132,100000,95939,107,187,3767,20
133,100000,95904,116,183,3797,26
134,100000,95870,130,170,3830,20
135,100000,95841,127,181,3851,32
136,100000,95805,134,181,3880,29
137,100000,95775,129,189,3907,35
138,100000,95753,117,196,3934,34
139,100000,95727,114,205,3954,29
140,100000,95699,106,215,3980,36
141,100000,95679,96,225,4000,30
142,100000,95655,98,215,4032,22
143,100000,95622,105,212,4061,26
144,100000,95586,113,205,4096,28
145,100000,95562,117,191,4130,20
146,100000,95537,118,186,4159,24
147,100000,95507,115,183,4195,33
148,100000,95483,103,189,4225,36
149,100000,95457,105,191,4247,24
150,100000,95434,103,190,4273,25
151,100000,95410,97,192,4301,30
152,100000,95389,94,196,4321,24
153,100000,95356,101,198,4345,26
154,100000,95329,105,188,4378,23
155,100000,95303,107,176,4414,24
156,100000,95275,114,173,4438,21
157,100000,95256,100,181,4463,33
158,100000,95226,103,178,4493,27
159,100000,95202,101,180,4517,26
160,100000,95183,92,182,4543,28
161,100000,95145,111,178,4566,19
162,100000,95122,104,184,4590,30
163,100000,95100,102,187,4611,24
164,100000,95078,105,173,4644,19
165,100000,95049,96,184,4671,38
166,100000,95013,109,181,4697,23
167,100000,94975,125,175,4725,22
168,100000,94950,128,178,4744,22
169,100000,94924,125,177,4774,29
170,100000,94893,120,189,4798,36
171,100000,94861,114,208,4817,38
172,100000,94829,121,195,4855,25
173,100000,94801,123,198,4878,26
174,100000,94769,124,207,4900,31
175,100000,94742,119,217,4922,32
176,100000,94712,117,220,4951,32
177,100000,94665,136,212,4987,28
178,100000,94631,138,206,5025,32
179,100000,94604,138,208,5050,27
180,100000,94585,127,212,5076,30
