tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
333,100000,90632,105,146,9117,18
334,100000,90608,93,157,9142,36
335,100000,90588,87,163,9162,26
336,100000,90565,88,163,9184,22
337,100000,90539,93,165,9203,21
338,100000,90509,99,163,9229,24
339,100000,90481,107,167,9245,20
340,100000,90458,107,172,9263,23
341,100000,90431,108,162,9299,26
342,100000,90412,97,166,9325,30
343,100000,90387,94,172,9347,28
344,100000,90365,93,174,9368,23
345,100000,90347,84,177,9392,27
346,100000,90327,85,176,9412,19
347,100000,90304,83,178,9435,25
348,100000,90282,83,174,9461,22
349,100000,90261,86,162,9491,18
350,100000,90237,90,154,9519,20
351,100000,90214,90,154,9542,23
352,100000,90184,98,149,9569,22
353,100000,90156,105,151,9588,21
354,100000,90131,106,150,9613,24
355,100000,90108,106,151,9635,23
356,100000,90088,96,163,9653,30
357,100000,90064,92,171,9673,28
358,100000,90047,84,173,9696,25
359,100000,90019,89,174,9718,23
360,100000,89995,93,173,9739,20
361,100000,89972,92,173,9763,24
362,100000,89951,96,167,9786,17
363,100000,89921,98,165,9816,28
364,100000,89905,90,161,9844,24
365,100000,89889,83,159,9869,23
