tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99998,0,2,0,0
2,100000,99956,42,2,0,0
3,100000,99915,83,2,0,0
4,100000,99877,121,2,0,0
5,100000,99846,152,2,0,0
6,100000,99814,142,44,0,42
7,100000,99774,141,85,0,41
8,100000,99744,133,121,2,38
9,100000,99707,139,152,2,31
10,100000,99683,131,184,2,32
11,100000,99648,126,224,2,40
12,100000,99610,134,254,2,30
13,100000,99575,132,249,44,37
14,100000,99543,140,232,85,24
15,100000,99508,140,229,123,35
16,100000,99477,133,236,154,38
17,100000,99443,132,239,186,35
18,100000,99402,141,231,226,32
19,100000,99377,131,236,256,35
20,100000,99341,136,230,293,31
21,100000,99311,132,240,317,34
22,100000,99279,123,246,352,41
23,100000,99241,136,233,390,25
24,100000,99203,138,234,425,36
25,100000,99171,140,232,457,30
26,100000,99141,138,229,492,32
27,100000,99108,133,236,523,38
28,100000,99079,124,240,557,38
29,100000,99049,122,231,598,32
30,100000,99021,120,236,623,30
31,100000,98993,115,233,659,33
32,100000,98964,115,232,689,29
33,100000,98939,110,230,721,30
34,100000,98911,110,220,759,28
35,100000,98870,123,210,797,28
36,100000,98847,117,207,829,29
37,100000,98816,123,202,859,25
38,100000,98777,134,197,892,28
39,100000,98746,124,209,921,41
40,100000,98721,126,202,951,23
41,100000,98682,134,205,979,31
42,100000,98647,130,216,1007,39
43,100000,98626,120,218,1036,31
44,100000,98582,139,218,1061,25
45,100000,98548,134,229,1089,39
46,100000,98523,124,223,1130,35
47,100000,98493,133,221,1153,21
48,100000,98465,117,234,1184,44
49,100000,98434,114,229,1223,34
50,100000,98395,128,223,1254,25
51,100000,98351,142,228,1279,30
52,100000,98315,150,217,1318,28
53,100000,98285,149,213,1353,31
54,100000,98255,140,231,1374,39
55,100000,98214,137,231,1418,44
56,100000,98189,126,233,1452,36
57,100000,98162,123,238,1477,30
58,100000,98136,119,238,1507,30
59,100000,98104,110,251,1535,41
60,100000,98073,116,245,1566,25
61,100000,98030,132,233,1605,27
62,100000,98004,132,215,1649,26
63,100000,97968,136,211,1685,32
64,100000,97942,131,212,1715,31
65,100000,97915,115,225,1745,43
66,100000,97869,135,210,1786,26
67,100000,97843,125,221,1811,36
68,100000,97818,124,220,1838,26
69,100000,97792,123,221,1864,27
70,100000,97765,104,235,1896,46
71,100000,97732,111,230,1927,26
72,100000,97699,119,212,1970,25
73,100000,97673,119,212,1996,26
74,100000,97642,123,203,2032,27
75,100000,97611,121,210,2058,33
76,100000,97572,127,216,2085,33
77,100000,97531,142,196,2131,26
78,100000,97504,138,201,2157,31
79,100000,97476,135,207,2182,31
80,100000,97445,127,220,2208,39
81,100000,97412,119,234,2235,41
82,100000,97381,123,228,2268,27
83,100000,97345,131,223,2301,28
84,100000,97315,130,228,2327,31
85,100000,97281,131,230,2358,33
86,100000,97253,128,230,2389,31
87,100000,97232,113,227,2428,36
88,100000,97195,120,216,2469,30
89,100000,97159,122,223,2496,34
90,100000,97128,125,223,2524,28
91,100000,97093,139,213,2555,21
92,100000,97060,135,217,2588,37
93,100000,97021,138,222,2619,36
94,100000,96997,131,217,2655,31
95,100000,96969,124,222,2685,35
96,100000,96943,117,221,2719,33
97,100000,96908,113,232,2747,39
98,100000,96873,124,235,2768,24
99,100000,96845,124,226,2805,28
100,100000,96822,121,216,2841,26
101,100000,96804,104,220,2872,35
102,100000,96778,95,220,2907,35
103,100000,96747,98,215,2940,28
104,100000,96713,109,199,2979,23
105,100000,96686,118,193,3003,18
106,100000,96648,130,191,3031,26
107,100000,96614,133,196,3057,31
108,100000,96573,140,195,3092,34
109,100000,96540,146,187,3127,27
110,100000,96503,145,197,3155,38
111,100000,96478,136,208,3178,34
112,100000,96455,118,231,3196,41
113,100000,96430,110,238,3222,33
114,100000,96405,98,244,3253,37
115,100000,96381,97,235,3287,25
116,100000,96343,112,231,3314,23
117,100000,96314,116,218,3352,25
118,100000,96286,119,209,3386,25
119,100000,96245,136,192,3427,24
120,100000,96220,123,197,3460,38
121,100000,96196,118,189,3497,29
122,100000,96167,119,192,3522,28
123,100000,96136,109,210,3545,41
124,100000,96103,117,210,3570,25
125,100000,96074,122,209,3595,24
126,100000,96036,131,214,3619,29
127,100000,96002,134,207,3657,31
128,100000,95977,126,211,3686,33
129,100000,95954,120,212,3714,29
130,100000,95926,110,209,3755,38
131,100000,95899,103,218,3780,34
132,100000,95873,104,219,3804,25
133,100000,95843,111,213,3833,23
134,100000,95820,106,210,3864,28
135,100000,95787,112,204,3897,27
136,100000,95760,113,201,3926,26
137,100000,95726,117,193,3964,30
138,100000,95706,114,182,3998,23
139,100000,95672,115,190,4023,33
140,100000,95642,118,194,4046,27
141,100000,95614,112,200,4074,34
142,100000,95589,117,193,4101,20
143,100000,95562,110,201,4127,34
144,100000,95532,110,201,4157,30
145,100000,95509,105,206,4180,28
146,100000,95487,102,198,4213,25
147,100000,95468,94,198,4240,27
148,100000,95449,83,194,4274,30
149,100000,95421,88,197,4294,23
150,100000,95397,90,185,4328,22
151,100000,95360,108,174,4358,19
152,100000,95336,113,165,4386,19
153,100000,95307,114,168,4411,28
154,100000,95280,117,165,4438,24
155,100000,95258,102,172,4468,37
156,100000,95229,107,173,4491,24
157,100000,95199,108,180,4513,29
158,100000,95177,103,188,4532,27
159,100000,95147,111,191,4551,22
160,100000,95120,109,192,4579,29
