tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
268,100000,92337,88,164,7411,20
269,100000,92307,91,167,7435,27
270,100000,92285,98,157,7460,15
271,100000,92261,98,155,7486,24
272,100000,92235,102,154,7509,22
273,100000,92208,99,162,7531,30
274,100000,92181,104,160,7555,22
275,100000,92161,100,164,7575,24
276,100000,92128,107,163,7602,26
277,100000,92098,110,175,7617,27
278,100000,92076,105,178,7641,27
279,100000,92056,105,176,7663,20
280,100000,92023,105,179,7693,33
281,100000,91983,115,187,7715,30
282,100000,91956,120,185,7739,22
283,100000,91933,123,179,7765,20
284,100000,91908,115,185,7792,33
285,100000,91883,100,198,7819,40
286,100000,91859,97,205,7839,27
287,100000,91831,102,195,7872,23
288,100000,91801,107,190,7902,25
289,100000,91778,105,193,7924,25
290,100000,91749,110,197,7944,24
291,100000,91732,99,192,7977,28
292,100000,91705,96,182,8017,30
293,100000,91677,101,178,8044,23
294,100000,91657,92,184,8067,29
295,100000,91628,104,176,8092,17
296,100000,91607,98,178,8117,27
297,100000,91576,101,182,8141,28
298,100000,91545,112,174,8169,20
299,100000,91518,110,173,8199,29
300,100000,91495,112,171,8222,21
301,100000,91463,113,173,8251,31
302,100000,91448,97,187,8268,31
303,100000,91430,88,187,8295,27
304,100000,91400,95,182,8323,23
305,100000,91371,92,194,8343,32
306,100000,91343,105,180,8372,15
307,100000,91320,110,177,8393,18
308,100000,91292,108,176,8424,30
309,100000,91261,110,174,8455,29
310,100000,91232,111,175,8482,28
311,100000,91196,124,175,8505,23
312,100000,91166,126,171,8537,28
313,100000,91145,116,187,8552,31
314,100000,91121,111,198,8570,29
315,100000,91100,96,204,8600,36
316,100000,91080,86,205,8629,30
317,100000,91064,81,198,8657,21
318,100000,91035,86,199,8680,24
319,100000,91006,94,192,8708,21
320,100000,90975,105,181,8739,20
321,100000,90954,110,168,8768,16
322,100000,90939,96,161,8804,29
323,100000,90909,97,160,8834,29
324,100000,90885,90,170,8855,31
325,100000,90866,88,167,8879,21
326,100000,90842,97,161,8900,15
327,100000,90812,97,171,8920,30
328,100000,90786,99,179,8936,24
329,100000,90767,99,169,8965,19
330,100000,90751,91,164,8994,24
331,100000,90729,83,163,9025,30
332,100000,90697,89,168,9046,26
333,100000,90679,88,172,9061,19
334,100000,90656,95,158,9091,16
335,100000,90642,87,156,9115,22
336,100000,90622,75,169,9134,32
337,100000,90604,75,163,9158,18
338,100000,90583,73,156,9188,23
339,100000,90553,89,144,9214,14
340,100000,90536,86,145,9233,20
341,100000,90516,88,147,9249,18
342,100000,90482,101,146,9271,21
343,100000,90454,99,144,9303,30
344,100000,90427,109,143,9321,17
345,100000,90405,111,140,9344,20
346,100000,90381,101,160,9358,34
347,100000,90365,89,168,9378,28
348,100000,90344,83,177,9396,27
349,100000,90325,80,178,9417,22
350,100000,90300,81,172,9447,24
351,100000,90274,91,171,9464,16
352,100000,90248,96,172,9484,21
353,100000,90225,100,157,9518,19
354,100000,90195,105,154,9546,25
355,100000,90176,98,153,9573,26
356,100000,90156,92,157,9595,26
357,100000,90143,82,156,9619,23
358,100000,90119,76,170,9635,30
359,100000,90094,82,168,9656,19
360,100000,90072,84,169,9675,20
361,100000,90047,96,157,9700,13
362,100000,90023,96,155,9726,24
363,100000,90002,92,154,9752,25
364,100000,89975,97,153,9775,22
365,100000,89950,97,148,9805,25
