tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
197,10000,8902,3,9,1086,5
198,10000,8897,6,7,1090,2
199,10000,8894,4,7,1095,5
200,10000,8891,5,7,1097,2
201,10000,8887,6,5,1102,3
202,10000,8882,7,7,1104,4
203,10000,8876,6,11,1107,7
204,10000,8872,8,9,1111,2
205,10000,8870,5,7,1118,5
206,10000,8862,9,9,1120,4
207,10000,8855,10,10,1125,6
208,10000,8848,12,11,1129,5
209,10000,8844,4,17,1135,12
210,10000,8838,9,13,1140,1
211,10000,8834,6,8,1152,7
212,10000,8830,4,13,1153,6
213,10000,8820,12,8,1160,2
214,10000,8817,7,10,1166,8
215,10000,8814,3,15,1168,7
216,10000,8811,4,9,1176,2
217,10000,8810,3,4,1183,2
218,10000,8804,7,4,1185,2
219,10000,8803,3,7,1187,5
220,10000,8799,4,8,1189,3
221,10000,8792,8,6,1194,3
222,10000,8787,8,8,1197,5
223,10000,8785,4,11,1200,6
224,10000,8780,5,10,1205,4
225,10000,8772,10,7,1211,3
226,10000,8767,10,8,1215,5
227,10000,8763,6,13,1218,8
228,10000,8754,11,12,1223,4
229,10000,8750,5,14,1231,10
230,10000,8743,7,15,1235,5
231,10000,8735,10,10,1245,5
232,10000,8728,10,12,1250,7
233,10000,8720,12,13,1255,6
234,10000,8717,5,16,1262,10
235,10000,8714,3,15,1268,5
236,10000,8710,7,5,1278,0
237,10000,8708,3,6,1283,6
238,10000,8707,2,8,1283,2
239,10000,8705,2,4,1289,2
240,10000,8696,10,3,1291,1
241,10000,8691,8,8,1293,7
242,10000,8690,2,14,1294,7
243,10000,8682,8,9,1301,2
244,10000,8679,4,9,1308,7
245,10000,8673,8,9,1310,2
246,10000,8669,6,8,1317,6
247,10000,8664,5,12,1319,6
248,10000,8661,6,8,1325,2
249,10000,8660,2,7,1331,5
250,10000,8658,2,7,1333,2
251,10000,8654,5,3,1338,1
252,10000,8650,6,4,1340,3
253,10000,8645,5,9,1341,6
254,10000,8639,7,10,1344,4
255,10000,8633,9,8,1350,4
256,10000,8629,7,10,1354,6
257,10000,8627,3,12,1358,6
258,10000,8625,2,9,1364,3
259,10000,8620,5,5,1370,2
260,10000,8615,7,5,1373,3
261,10000,8612,6,7,1375,4
262,10000,8610,4,8,1378,4
263,10000,8603,7,8,1382,4
264,10000,8602,3,9,1386,5
265,10000,8595,7,8,1390,3
266,10000,8590,10,5,1395,2
267,10000,8579,12,11,1398,9
268,10000,8574,6,20,1400,11
269,10000,8570,5,16,1409,5
270,10000,8562,10,8,1420,3
271,10000,8558,5,12,1425,9
272,10000,8552,7,13,1428,4
273,10000,8549,5,9,1437,5
274,10000,8545,5,9,1441,4
275,10000,8538,9,7,1446,3
276,10000,8532,9,9,1450,6
277,10000,8526,8,13,1453,7
278,10000,8521,6,14,1459,7
279,10000,8518,4,12,1466,5
280,10000,8514,6,7,1473,2
281,10000,8509,5,8,1478,6
282,10000,8507,3,10,1480,4
283,10000,8502,6,6,1486,2
284,10000,8500,4,6,1490,4
285,10000,8491,10,7,1492,3
286,10000,8489,6,9,1496,6
287,10000,8480,10,11,1499,5
288,10000,8475,7,13,1505,8
289,10000,8470,7,13,1510,5
290,10000,8467,6,9,1518,4
291,10000,8464,4,9,1523,5
292,10000,8460,6,7,1527,2
293,10000,8458,4,6,1532,4
294,10000,8456,4,6,1534,2
295,10000,8455,2,5,1538,3
296,10000,8455,0,5,1540,2
297,10000,8451,4,2,1543,0
298,10000,8446,6,3,1545,3
299,10000,8440,8,7,1545,4
300,10000,8435,5,12,1548,8
301,10000,8433,4,11,1552,3
302,10000,8429,6,5,1560,2
303,10000,8423,7,7,1563,5
304,10000,8420,4,11,1565,6
305,10000,8417,5,8,1570,2
306,10000,8413,5,6,1576,4
307,10000,8411,4,7,1578,3
308,10000,8405,7,6,1582,3
309,10000,8403,3,9,1585,6
310,10000,8401,3,8,1588,2
311,10000,8398,4,4,1594,2
312,10000,8392,7,5,1596,3
313,10000,8387,6,9,1598,6
314,10000,8385,3,11,1601,5
315,10000,8379,7,7,1607,2
316,10000,8377,5,6,1612,4
317,10000,8372,5,9,1614,5
318,10000,8367,8,7,1618,2
319,10000,8362,9,6,1623,4
320,10000,8359,5,11,1625,7
321,10000,8353,6,12,1629,5
322,10000,8349,4,11,1636,6
323,10000,8347,3,9,1641,3
324,10000,8342,7,4,1647,1
325,10000,8338,5,7,1650,6
326,10000,8333,7,9,1651,3
327,10000,8328,6,9,1657,6
328,10000,8326,3,11,1660,5
329,10000,8322,4,8,1666,3
330,10000,8317,7,5,1671,2
331,10000,8315,4,7,1674,5
332,10000,8315,1,8,1676,3
333,10000,8309,6,4,1681,1
334,10000,8304,9,3,1684,2
335,10000,8301,6,8,1685,6
336,10000,8293,9,11,1687,5
337,10000,8290,6,11,1693,6
338,10000,8287,5,10,1698,4
339,10000,8281,6,9,1704,5
340,10000,8278,5,9,1708,4
341,10000,8274,5,8,1713,4
342,10000,8268,7,8,1717,4
343,10000,8263,8,8,1721,4
344,10000,8258,6,11,1725,7
345,10000,8255,5,11,1729,4
346,10000,8251,4,9,1736,5
347,10000,8248,4,8,1740,3
348,10000,8243,7,5,1745,2
349,10000,8238,8,6,1748,4
350,10000,8234,5,11,1750,7
351,10000,8230,6,10,1754,3
352,10000,8225,6,8,1761,5
353,10000,8219,8,9,1764,4
354,10000,8215,7,9,1769,5
355,10000,8212,5,10,1773,5
356,10000,8209,3,10,1778,5
357,10000,8206,4,7,1783,2
358,10000,8200,7,5,1788,3
359,10000,8192,10,8,1790,5
360,10000,8188,8,11,1793,6
361,10000,8182,7,13,1798,7
362,10000,8178,5,13,1804,6
363,10000,8171,8,10,1811,4
364,10000,8166,5,12,1817,8
365,10000,8166,2,11,1821,3
