tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
144,25000,22999,23,28,1950,14
145,25000,22982,24,30,1964,16
146,25000,22967,25,30,1978,14
147,25000,22950,28,28,1994,14
148,25000,22929,25,38,2008,24
149,25000,22924,15,39,2022,15
150,25000,22912,13,29,2046,14
151,25000,22899,16,24,2061,10
152,25000,22893,9,23,2075,13
153,25000,22882,12,21,2085,8
154,25000,22874,13,15,2098,7
155,25000,22864,14,16,2106,9
156,25000,22852,17,18,2113,9
157,25000,22842,14,22,2122,13
158,25000,22826,20,23,2131,10
159,25000,22812,19,25,2144,15
160,25000,22806,10,30,2154,15
161,25000,22798,12,21,2169,6
162,25000,22784,15,17,2184,11
163,25000,22769,17,24,2190,13
164,25000,22756,19,24,2201,11
165,25000,22744,18,24,2214,13
166,25000,22733,14,28,2225,15
167,25000,22722,15,25,2238,10
168,25000,22708,17,22,2253,12
169,25000,22691,21,25,2263,13
170,25000,22674,21,30,2275,17
171,25000,22661,19,32,2288,15
172,25000,22648,17,30,2305,15
173,25000,22633,18,29,2320,14
174,25000,22615,25,25,2335,11
175,25000,22605,18,28,2349,17
176,25000,22590,21,29,2360,12
177,25000,22575,24,24,2377,12
178,25000,22567,13,31,2389,19
179,25000,22547,20,32,2401,13
180,25000,22530,25,25,2420,12
181,25000,22518,18,31,2433,19
182,25000,22501,19,35,2445,16
183,25000,22483,26,27,2464,11
184,25000,22473,19,28,2480,17
185,25000,22459,16,34,2491,17
186,25000,22449,19,24,2508,7
187,25000,22435,17,23,2525,16
188,25000,22420,18,30,2532,14
189,25000,22408,16,28,2548,14
190,25000,22397,17,24,2562,10
191,25000,22384,16,24,2576,14
192,25000,22371,18,25,2586,11
193,25000,22362,13,25,2600,14
194,25000,22351,14,24,2611,10
195,25000,22340,15,20,2625,10
196,25000,22334,9,22,2635,12
197,25000,22321,14,20,2645,8
198,25000,22312,15,16,2657,8
199,25000,22296,20,19,2665,11
200,25000,22288,12,27,2673,16
201,25000,22275,18,23,2684,7
202,25000,22265,12,23,2700,16
203,25000,22247,22,24,2707,8
204,25000,22229,26,22,2723,14
205,25000,22218,18,33,2731,19
206,25000,22205,18,32,2745,13
207,25000,22199,9,28,2764,15
208,25000,22192,9,22,2777,7
209,25000,22178,14,16,2792,9
210,25000,22159,25,17,2799,8
211,25000,22146,19,27,2808,19
212,25000,22133,20,31,2816,12
213,25000,22122,18,25,2835,13
214,25000,22110,15,28,2847,15
215,25000,22099,16,25,2860,10
216,25000,22084,21,20,2875,10
217,25000,22070,19,26,2885,16
218,25000,22062,12,31,2895,15
219,25000,22050,14,25,2911,10
220,25000,22038,16,20,2926,10
221,25000,22027,16,21,2936,11
222,25000,22015,14,25,2946,14
223,25000,22004,17,22,2957,8
224,25000,21990,18,21,2971,13
225,25000,21979,18,24,2979,11
