tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99994,0,6,0,0
2,100000,99946,48,6,0,0
3,100000,99912,82,6,0,0
4,100000,99873,121,6,0,0
5,100000,99833,161,6,0,0
6,100000,99806,140,54,0,48
7,100000,99766,146,88,0,34
8,100000,99732,141,121,6,39
9,100000,99701,132,161,6,40
10,100000,99663,143,188,6,27
11,100000,99635,131,228,6,40
12,100000,99602,130,262,6,34
13,100000,99561,140,245,54,31
14,100000,99517,146,249,88,38
15,100000,99489,146,238,127,28
16,100000,99464,138,231,167,33
17,100000,99420,141,245,194,41
18,100000,99393,124,249,234,44
19,100000,99361,128,243,268,28
20,100000,99335,129,237,299,25
21,100000,99309,111,243,337,44
22,100000,99274,119,242,365,27
23,100000,99241,120,241,398,32
24,100000,99207,128,226,439,26
25,100000,99173,136,208,483,26
26,100000,99137,137,215,511,35
27,100000,99103,138,223,536,33
28,100000,99079,128,213,580,34
29,100000,99044,129,220,607,34
30,100000,99018,119,224,639,36
31,100000,98987,116,232,665,34
32,100000,98954,125,230,691,24
33,100000,98920,124,230,726,35
34,100000,98883,135,223,759,26
35,100000,98845,142,220,793,31
36,100000,98810,144,219,827,33
37,100000,98781,139,217,863,34
38,100000,98751,132,220,897,37
39,100000,98723,122,234,921,38
40,100000,98696,114,234,956,35
41,100000,98668,113,237,982,29
42,100000,98636,115,236,1013,30
43,100000,98600,123,231,1046,28
44,100000,98560,136,224,1080,27
45,100000,98522,146,215,1117,28
46,100000,98490,146,209,1155,32
47,100000,98464,136,210,1190,36
48,100000,98428,132,221,1219,40
49,100000,98401,121,229,1249,38
50,100000,98372,118,233,1277,32
51,100000,98342,122,232,1304,26
52,100000,98312,116,240,1332,36
53,100000,98285,116,235,1364,27
54,100000,98253,119,228,1400,29
55,100000,98219,123,218,1440,30
56,100000,98171,141,210,1478,30
57,100000,98147,138,205,1510,27
58,100000,98112,141,211,1536,32
59,100000,98082,137,209,1572,34
60,100000,98048,123,230,1599,48
61,100000,98016,131,225,1628,24
62,100000,97993,119,230,1658,35
63,100000,97958,124,230,1688,30
64,100000,97920,128,237,1715,34
65,100000,97895,121,237,1747,32
66,100000,97860,133,226,1781,23
67,100000,97828,130,213,1829,35
68,100000,97803,117,227,1853,38
69,100000,97772,123,217,1888,25
70,100000,97744,116,222,1918,35
71,100000,97715,113,220,1952,32
