tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99994,0,6,0,0
2,100000,99930,64,6,0,0
3,100000,99893,101,6,0,0
4,100000,99860,134,6,0,0
5,100000,99834,160,6,0,0
6,100000,99808,122,70,0,64
7,100000,99770,123,107,0,37
8,100000,99737,123,134,6,33
9,100000,99695,139,160,6,26
10,100000,99673,135,186,6,26
11,100000,99632,138,224,6,38
12,100000,99604,133,257,6,33
13,100000,99572,123,235,70,42
14,100000,99554,119,220,107,22
15,100000,99521,111,228,140,41
16,100000,99486,118,230,166,28
17,100000,99457,115,236,192,32
18,100000,99428,126,216,230,18
19,100000,99395,126,216,263,33
20,100000,99364,122,209,305,35
21,100000,99330,127,216,327,29
22,100000,99297,131,204,368,29
23,100000,99265,130,209,396,33
24,100000,99232,132,208,428,31
25,100000,99196,134,224,446,34
26,100000,99159,138,224,479,33
27,100000,99126,139,221,514,32
28,100000,99096,136,225,543,33
29,100000,99070,126,232,572,36
30,100000,99045,114,236,605,37
31,100000,99021,105,238,636,33
32,100000,98992,104,234,670,30
33,100000,98950,120,227,703,26
34,100000,98907,138,220,735,25
35,100000,98879,142,211,768,24
36,100000,98852,140,204,804,29
37,100000,98819,131,209,841,42
38,100000,98789,118,219,874,43
39,100000,98754,125,217,904,28
40,100000,98718,134,218,930,27
41,100000,98682,137,226,955,33
42,100000,98653,136,232,979,30
43,100000,98625,129,238,1008,35
44,100000,98595,123,232,1050,36
45,100000,98555,127,225,1093,36
46,100000,98516,137,226,1121,29
47,100000,98478,147,227,1148,28
48,100000,98454,141,224,1181,30
49,100000,98422,133,234,1211,40
50,100000,98389,127,238,1246,39
51,100000,98350,128,240,1282,38
52,100000,98323,131,228,1318,24
53,100000,98301,121,231,1347,32
54,100000,98270,119,236,1375,33
55,100000,98242,108,245,1405,39
56,100000,98211,112,232,1445,27
57,100000,98173,128,215,1484,22
58,100000,98134,136,208,1522,31
59,100000,98099,143,212,1546,28
60,100000,98067,144,211,1578,31
61,100000,98029,144,216,1611,38
62,100000,97991,143,216,1650,39
63,100000,97967,132,224,1677,35
64,100000,97939,128,234,1699,32
65,100000,97917,112,241,1730,38
66,100000,97887,104,251,1758,38
67,100000,97851,116,244,1789,24
68,100000,97816,123,234,1827,28
69,100000,97785,132,217,1866,22
70,100000,97751,136,212,1901,30
71,100000,97716,135,216,1933,36
72,100000,97679,137,213,1971,35
73,100000,97656,129,206,2009,31
74,100000,97624,127,216,2033,34
75,100000,97596,120,223,2061,35
76,100000,97562,117,238,2083,37
77,100000,97532,124,231,2113,23
78,100000,97506,118,227,2149,32
79,100000,97484,112,220,2184,28
80,100000,97459,103,223,2215,34
81,100000,97431,101,219,2249,30
82,100000,97390,116,210,2284,26
83,100000,97366,118,195,2321,22
84,100000,97334,125,197,2344,25
85,100000,97304,127,193,2376,28
86,100000,97275,115,206,2404,41
87,100000,97245,121,196,2438,24
88,100000,97209,125,198,2468,32
89,100000,97180,124,202,2494,30
90,100000,97150,125,209,2516,29
91,100000,97117,128,214,2541,30
92,100000,97087,122,222,2569,36
93,100000,97060,120,210,2610,29
94,100000,97035,115,216,2634,30
95,100000,97005,112,217,2666,33
96,100000,96971,116,217,2696,30
97,100000,96939,121,215,2725,27
98,100000,96916,119,210,2755,25
99,100000,96891,114,204,2791,30
100,100000,96850,121,209,2820,34
101,100000,96819,120,211,2850,32
102,100000,96785,131,201,2883,23
103,100000,96758,133,196,2913,25
104,100000,96724,126,210,2940,41
105,100000,96686,133,216,2965,31
106,100000,96654,131,220,2995,34
107,100000,96619,139,213,3029,27
108,100000,96589,135,215,3061,34
109,100000,96562,124,230,3084,38
110,100000,96539,115,237,3109,32
111,100000,96500,119,231,3150,35
112,100000,96473,116,230,3181,30
113,100000,96448,114,223,3215,27
114,100000,96414,125,219,3242,23
115,100000,96382,118,224,3276,39
116,100000,96352,121,213,3314,27
117,100000,96326,122,206,3346,25
118,100000,96294,120,205,3381,34
119,100000,96262,120,207,3411,32
120,100000,96239,113,210,3438,30
121,100000,96211,115,213,3461,26
122,100000,96180,114,206,3500,32
123,100000,96155,107,211,3527,32
