tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
108,100000,96599,127,201,3073,24
109,100000,96569,130,205,3096,27
110,100000,96549,110,208,3133,40
111,100000,96522,103,208,3167,34
112,100000,96487,112,203,3198,26
113,100000,96467,102,204,3227,30
114,100000,96443,106,201,3250,20
115,100000,96422,100,204,3274,27
116,100000,96386,101,212,3301,35
117,100000,96345,122,192,3341,20
118,100000,96309,134,182,3375,24
119,100000,96281,141,177,3401,21
120,100000,96252,134,183,3431,36
121,100000,96231,114,204,3451,41
122,100000,96203,106,213,3478,36
123,100000,96182,99,206,3513,28
124,100000,96155,97,215,3533,29
125,100000,96132,99,212,3557,21
126,100000,96110,93,219,3578,28
127,100000,96077,105,204,3614,21
128,100000,96059,96,190,3655,27
129,100000,96036,96,177,3691,23
130,100000,96011,99,171,3719,22
131,100000,95979,98,175,3748,33
132,100000,95955,104,172,3769,18
133,100000,95929,107,167,3797,23
134,100000,95893,118,171,3818,25
135,100000,95866,113,176,3845,32
136,100000,95835,120,177,3868,24
137,100000,95802,127,181,3890,26
138,100000,95773,120,184,3923,36
139,100000,95741,125,193,3941,27
140,100000,95719,116,201,3964,31
141,100000,95698,104,209,3989,33
142,100000,95672,101,206,4021,29
143,100000,95642,99,214,4045,32
144,100000,95609,110,210,4071,22
145,100000,95578,120,195,4107,21
146,100000,95549,123,194,4134,26
147,100000,95527,115,193,4165,30
148,100000,95498,111,193,4198,33
149,100000,95467,111,195,4227,31
150,100000,95431,118,192,4259,29
151,100000,95400,127,192,4281,22
152,100000,95375,123,200,4302,29
153,100000,95355,112,205,4328,31
154,100000,95322,109,211,4358,36
155,100000,95297,103,209,4391,31
156,100000,95272,103,203,4422,25
157,100000,95242,113,194,4451,20
158,100000,95210,112,205,4473,33
159,100000,95180,117,201,4502,25
160,100000,95155,117,195,4533,25
161,100000,95129,113,189,4569,30
162,100000,95095,115,190,4600,32
163,100000,95072,108,195,4625,30
164,100000,95045,110,200,4645,25
165,100000,95024,105,193,4678,26
166,100000,94994,101,202,4703,34
167,100000,94967,105,200,4728,23
168,100000,94945,100,197,4758,27
169,100000,94927,97,186,4790,21
170,100000,94896,98,186,4820,30
171,100000,94874,93,188,4845,27
172,100000,94837,108,184,4871,22
173,100000,94804,123,168,4905,18
174,100000,94778,118,176,4928,31
175,100000,94761,113,171,4955,22
176,100000,94732,105,187,4976,37
177,100000,94700,104,190,5006,33
178,100000,94674,104,189,5033,26
179,100000,94647,114,184,5055,17
180,100000,94613,119,195,5073,29
181,100000,94579,121,196,5104,32
182,100000,94549,125,200,5126,26
183,100000,94525,122,190,5163,27
184,100000,94505,108,191,5196,34
185,100000,94482,97,199,5222,34
186,100000,94459,90,212,5239,30
187,100000,94428,97,207,5268,24
188,100000,94399,106,195,5300,20
189,100000,94366,116,192,5326,23
190,100000,94344,115,188,5353,23
191,100000,94312,116,185,5387,31
192,100000,94300,99,180,5421,29
193,100000,94267,99,183,5451,33
194,100000,94239,105,181,5475,22
195,100000,94214,98,193,5495,32
196,100000,94188,112,182,5518,12
197,100000,94167,100,192,5541,33
198,100000,94128,111,189,5572,28
199,100000,94104,110,185,5601,25
200,100000,94081,107,178,5634,26
201,100000,94048,119,177,5656,21
202,100000,94026,102,184,5688,39
203,100000,93998,106,196,5700,24
204,100000,93973,108,186,5733,23
205,100000,93960,88,191,5761,33
206,100000,93935,91,188,5786,22
207,100000,93907,91,190,5812,28
208,100000,93882,91,194,5833,25
209,100000,93851,109,168,5872,13
210,100000,93820,115,169,5896,25
211,100000,93793,114,174,5919,28
212,100000,93771,111,166,5952,25
213,100000,93741,110,175,5974,31
214,100000,93705,115,178,6002,31
215,100000,93680,113,180,6027,27
216,100000,93655,116,189,6040,22
217,100000,93638,103,194,6065,30
218,100000,93611,94,202,6093,36
219,100000,93587,93,202,6118,25
220,100000,93564,91,196,6149,25
221,100000,93537,101,182,6180,17
222,100000,93507,104,182,6207,27
223,100000,93484,103,184,6229,24
224,100000,93466,98,177,6259,23
225,100000,93441,96,168,6295,27
226,100000,93412,95,173,6320,30
227,100000,93393,91,171,6345,23
228,100000,93364,102,172,6362,18
229,100000,93345,96,170,6389,25
230,100000,93321,91,175,6413,29
231,100000,93299,94,171,6436,19
232,100000,93270,94,173,6463,29
233,100000,93245,100,162,6493,19
234,100000,93223,98,163,6516,24
235,100000,93194,105,167,6534,22
236,100000,93170,100,171,6559,29
237,100000,93141,104,167,6588,25
238,100000,93114,109,170,6607,22
239,100000,93088,106,170,6636,29
240,100000,93061,109,175,6655,24
241,100000,93039,102,180,6679,29
242,100000,93012,102,185,6701,27
243,100000,92988,100,182,6730,26
244,100000,92962,99,184,6755,27
245,100000,92935,104,184,6777,22
246,100000,92907,105,182,6806,27
247,100000,92876,112,182,6830,24
248,100000,92847,115,179,6859,26
249,100000,92820,115,179,6886,27
250,100000,92797,110,181,6912,28
251,100000,92767,109,185,6939,31
252,100000,92749,98,192,6961,29
253,100000,92731,89,192,6988,27
254,100000,92706,91,191,7012,23
255,100000,92684,83,195,7038,30
256,100000,92662,87,186,7065,18
257,100000,92640,91,176,7093,18
258,100000,92615,91,170,7124,25
259,100000,92584,100,163,7153,22
260,100000,92563,99,158,7180,22
261,100000,92538,102,157,7203,22
262,100000,92502,113,152,7233,25
263,100000,92475,109,165,7251,31
264,100000,92452,111,168,7269,21
265,100000,92427,111,168,7294,25
266,100000,92404,98,182,7316,36
267,100000,92377,98,187,7338,27
268,100000,92349,103,188,7360,23
269,100000,92319,108,188,7385,25
270,100000,92294,110,180,7416,23
271,100000,92269,108,186,7437,27
272,100000,92243,106,189,7462,28
273,100000,92223,96,183,7498,30
274,100000,92189,105,181,7525,25
275,100000,92155,114,183,7548,25
276,100000,92130,113,184,7573,26
277,100000,92104,119,181,7596,20
278,100000,92084,105,188,7623,34
279,100000,92065,90,194,7651,34
280,100000,92037,93,189,7681,25
281,100000,92013,91,190,7706,26
282,100000,91993,91,185,7731,20
283,100000,91970,95,178,7757,19
284,100000,91948,89,186,7777,28
285,100000,91923,90,176,7811,24
286,100000,91897,96,162,7845,20
287,100000,91868,102,160,7870,23
288,100000,91844,104,156,7896,22
289,100000,91819,104,161,7916,25
290,100000,91794,103,168,7935,26
291,100000,91763,105,169,7963,29
292,100000,91734,110,169,7987,24
293,100000,91705,114,174,8007,25
294,100000,91679,115,176,8030,25
295,100000,91659,104,185,8052,31
296,100000,91635,99,189,8077,29
297,100000,91614,91,192,8103,29
298,100000,91576,103,189,8132,26
299,100000,91548,111,185,8156,20
300,100000,91521,114,184,8181,24
301,100000,91493,121,180,8206,21
302,100000,91472,104,187,8237,38
303,100000,91443,105,186,8266,28
304,100000,91419,102,184,8295,27
305,100000,91388,105,186,8321,28
306,100000,91360,112,187,8341,21
307,100000,91335,108,192,8365,29
308,100000,91310,109,195,8386,24
309,100000,91274,114,188,8424,31
310,100000,91254,106,188,8452,28
311,100000,91224,111,186,8479,25
312,100000,91203,107,183,8507,25
313,100000,91178,96,198,8528,36
314,100000,91154,100,189,8557,20
315,100000,91135,89,195,8581,30
316,100000,91109,94,185,8612,21
317,100000,91086,92,182,8640,25
318,100000,91065,89,181,8665,24
319,100000,91038,97,175,8690,19
320,100000,91024,85,165,8726,26
321,100000,91000,86,168,8746,23
322,100000,90968,97,159,8776,21
323,100000,90945,93,165,8797,27
324,100000,90907,117,154,8822,14
325,100000,90874,126,154,8846,24
326,100000,90844,124,167,8865,32
327,100000,90823,122,164,8891,23
328,100000,90795,112,179,8914,38
329,100000,90769,105,191,8935,33
330,100000,90754,90,194,8962,30
331,100000,90729,94,201,8976,21
332,100000,90702,93,205,9000,28
333,100000,90670,99,199,9032,26
334,100000,90645,109,191,9055,15
335,100000,90625,104,178,9093,25
336,100000,90604,98,172,9126,27
337,100000,90581,89,174,9156,32
338,100000,90562,83,178,9177,25
339,100000,90538,87,170,9205,20
340,100000,90508,96,165,9231,21
341,100000,90474,107,173,9246,23
342,100000,90452,110,167,9271,19
343,100000,90434,104,164,9298,24
344,100000,90415,93,162,9330,30
345,100000,90391,83,171,9355,34
346,100000,90358,94,173,9375,22
347,100000,90337,97,170,9396,18
348,100000,90314,101,166,9419,19
349,100000,90286,105,171,9438,24
350,100000,90268,90,180,9462,33
351,100000,90245,92,171,9492,21
352,100000,90225,89,160,9526,23
353,100000,90201,85,166,9548,28
354,100000,90181,87,166,9566,18
355,100000,90149,96,170,9585,23
356,100000,90119,106,166,9609,20
357,100000,90100,101,157,9642,24
358,100000,90073,108,156,9663,20
359,100000,90051,98,165,9686,32
360,100000,90021,98,167,9714,30
361,100000,89998,102,168,9732,19
362,100000,89976,97,172,9755,27
363,100000,89951,100,174,9775,22
364,100000,89934,87,180,9799,30
365,100000,89916,82,183,9819,23
