tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
235,100000,92794,91,193,6922,26
236,100000,92769,92,189,6950,24
237,100000,92735,106,180,6979,20
238,100000,92713,106,173,7008,22
239,100000,92683,111,176,7030,25
240,100000,92658,111,164,7067,25
241,100000,92633,102,176,7089,34
242,100000,92607,106,172,7115,22
243,100000,92578,105,178,7139,30
244,100000,92552,106,183,7159,25
245,100000,92525,108,186,7181,25
246,100000,92498,109,187,7206,26
247,100000,92464,114,191,7231,29
248,100000,92439,113,183,7265,26
249,100000,92408,117,188,7287,27
250,100000,92391,107,185,7317,27
251,100000,92369,95,194,7342,34
252,100000,92343,96,194,7367,25
253,100000,92315,93,199,7393,31
254,100000,92293,98,187,7422,17
255,100000,92276,93,183,7448,22
256,100000,92251,92,182,7475,26
257,100000,92228,87,183,7502,28
258,100000,92199,94,171,7536,22
259,100000,92161,115,163,7561,17
260,100000,92134,117,157,7592,25
261,100000,92111,117,163,7609,23
262,100000,92080,119,170,7631,29
263,100000,92054,107,182,7657,38
264,100000,92032,102,181,7685,27
265,100000,91994,117,182,7707,23
266,100000,91961,119,196,7724,31
267,100000,91936,118,197,7749,26
268,100000,91914,118,196,7772,22
269,100000,91893,101,205,7801,38
270,100000,91875,86,200,7839,33
271,100000,91855,81,198,7866,25
272,100000,91835,79,197,7889,22
273,100000,91802,91,187,7920,21
274,100000,91770,105,179,7946,18
275,100000,91745,110,177,7968,20
276,100000,91725,110,159,8006,20
277,100000,91701,101,159,8039,33
278,100000,91664,106,166,8064,32
279,100000,91639,106,169,8086,25
280,100000,91615,110,168,8107,20
281,100000,91591,110,174,8125,24
282,100000,91566,98,191,8145,37
283,100000,91543,96,196,8165,25
284,100000,91519,96,187,8198,24
285,100000,91493,98,179,8230,24
286,100000,91475,91,179,8255,25
287,100000,91450,93,182,8275,23
288,100000,91426,93,182,8299,24
289,100000,91400,93,171,8336,26
290,100000,91368,107,164,8361,18
291,100000,91352,98,165,8385,25
292,100000,91335,91,165,8409,24
293,100000,91308,92,166,8434,26
294,100000,91288,80,175,8457,32
295,100000,91257,95,167,8481,16
296,100000,91227,108,158,8507,17
297,100000,91192,116,167,8525,27
298,100000,91156,132,162,8550,20
299,100000,91134,123,169,8574,31
300,100000,91108,119,173,8600,30
301,100000,91077,115,176,8632,35
302,100000,91050,106,196,8648,36
303,100000,91026,108,201,8665,22
304,100000,91007,101,200,8692,26
305,100000,90967,110,211,8712,31
306,100000,90946,104,207,8743,27
307,100000,90921,105,201,8773,24
308,100000,90903,104,185,8808,19
309,100000,90881,86,189,8844,40
310,100000,90861,85,188,8866,21
311,100000,90839,82,187,8892,25
312,100000,90813,90,174,8923,18
313,100000,90789,92,169,8950,22
314,100000,90755,106,165,8974,20
315,100000,90723,116,168,8993,22
316,100000,90698,115,154,9033,26
317,100000,90667,122,157,9054,24
318,100000,90645,110,166,9079,34
319,100000,90619,104,180,9097,32
320,100000,90588,110,183,9119,25
321,100000,90568,99,194,9139,31
322,100000,90547,98,194,9161,22
323,100000,90522,97,194,9187,26
324,100000,90502,86,201,9211,31
325,100000,90478,90,187,9245,20
326,100000,90457,90,176,9277,21
327,100000,90440,82,176,9302,25
328,100000,90414,88,165,9333,20
329,100000,90388,90,167,9355,24
330,100000,90366,91,162,9381,21
331,100000,90345,95,148,9412,17
332,100000,90313,101,154,9432,26
333,100000,90285,103,159,9453,26
334,100000,90262,104,156,9478,22
335,100000,90238,107,157,9498,21
336,100000,90211,102,165,9522,32
337,100000,90192,93,172,9543,28
338,100000,90175,87,178,9560,23
339,100000,90148,90,176,9586,24
340,100000,90123,88,177,9612,27
341,100000,90107,85,174,9634,19
342,100000,90085,90,170,9655,17
343,100000,90054,94,165,9687,27
344,100000,90032,91,162,9715,25
345,100000,90005,102,155,9738,16
346,100000,89984,101,153,9762,22
347,100000,89966,88,157,9789,31
348,100000,89940,92,160,9808,22
349,100000,89917,88,170,9825,27
350,100000,89901,83,164,9852,21
351,100000,89875,91,157,9877,18
352,100000,89856,84,167,9893,26
353,100000,89824,93,168,9915,23
354,100000,89805,96,153,9946,16
355,100000,89786,89,157,9968,26
356,100000,89771,85,149,9995,19
357,100000,89749,75,160,10016,32
358,100000,89722,83,161,10034,19
359,100000,89702,84,154,10060,19
360,100000,89687,84,146,10083,15
361,100000,89663,86,152,10099,22
362,100000,89643,79,153,10125,27
363,100000,89615,87,154,10144,20
364,100000,89594,93,137,10176,15
365,100000,89571,92,142,10195,24
