tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99994,0,6,0,0
2,100000,99937,57,6,0,0
3,100000,99899,95,6,0,0
4,100000,99861,133,6,0,0
5,100000,99818,176,6,0,0
6,100000,99782,155,63,0,57
7,100000,99746,153,101,0,38
8,100000,99712,149,133,6,38
9,100000,99686,132,176,6,43
10,100000,99662,120,212,6,36
11,100000,99627,119,248,6,36
12,100000,99594,118,282,6,34
13,100000,99567,119,251,63,26
14,100000,99533,129,237,101,24
15,100000,99511,116,234,139,35
16,100000,99482,112,224,182,33
17,100000,99451,116,215,218,27
18,100000,99409,124,213,254,34
19,100000,99378,133,201,288,22
20,100000,99345,137,204,314,29
21,100000,99310,141,211,338,31
22,100000,99286,123,218,373,42
23,100000,99267,111,216,406,31
24,100000,99234,111,222,433,33
25,100000,99194,116,223,467,35
26,100000,99162,124,225,489,24
27,100000,99142,125,215,518,19
28,100000,99103,131,217,549,33
29,100000,99070,124,215,591,40
30,100000,99035,127,216,622,32
31,100000,98999,143,203,655,20
32,100000,98965,138,207,690,39
33,100000,98925,145,216,714,33
34,100000,98897,138,232,733,35
35,100000,98871,128,235,766,36
36,100000,98839,126,229,806,34
37,100000,98809,116,237,838,40
38,100000,98775,122,245,858,28
39,100000,98742,129,232,897,26
40,100000,98717,122,231,930,32
41,100000,98684,125,226,965,30
42,100000,98652,123,224,1001,34
43,100000,98621,121,223,1035,33
44,100000,98590,127,208,1075,25
45,100000,98551,133,213,1103,33
46,100000,98514,138,219,1129,32
47,100000,98477,144,218,1161,31
48,100000,98451,139,219,1191,31
49,100000,98416,135,224,1225,39
50,100000,98391,123,228,1258,37
51,100000,98336,141,240,1283,37
52,100000,98309,142,233,1316,26
53,100000,98276,140,236,1348,35
54,100000,98245,146,230,1379,25
55,100000,98212,124,254,1410,55
56,100000,98174,135,242,1449,27
57,100000,98143,133,238,1486,33
58,100000,98113,132,232,1523,31
59,100000,98068,144,239,1549,33
60,100000,98041,133,242,1584,38
61,100000,98002,141,248,1609,31
