tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
253,100000,88496,66,93,11345,47
254,100000,88451,66,92,11391,45
255,100000,88407,62,93,11438,48
256,100000,88378,48,91,11483,43
257,100000,88346,40,83,11531,40
258,100000,88300,58,68,11574,28
259,100000,88263,58,65,11614,37
260,100000,88224,56,78,11642,41
261,100000,88185,55,81,11679,40
262,100000,88135,63,82,11720,42
263,100000,88102,53,85,11760,43
264,100000,88060,53,85,11802,42
265,100000,88026,52,77,11845,35
266,100000,87992,49,72,11887,37
267,100000,87950,56,72,11922,35
268,100000,87914,49,78,11959,43
269,100000,87876,54,76,11994,33
270,100000,87839,46,78,12037,45
271,100000,87799,52,79,12070,34
272,100000,87757,58,70,12115,36
273,100000,87711,66,74,12149,38
274,100000,87682,47,86,12185,48
275,100000,87652,43,82,12223,34
276,100000,87622,39,68,12271,34
277,100000,87583,53,59,12305,25
278,100000,87548,46,67,12339,42
279,100000,87506,57,73,12364,31
280,100000,87469,56,69,12406,38
281,100000,87438,45,80,12437,42
282,100000,87391,57,77,12475,35
283,100000,87363,46,74,12517,39
284,100000,87319,53,76,12552,37
285,100000,87289,50,70,12591,33
286,100000,87253,46,73,12628,40
287,100000,87214,54,71,12661,31
288,100000,87169,64,66,12701,35
289,100000,87136,52,80,12732,45
290,100000,87095,59,79,12767,34
291,100000,87059,52,77,12812,43
292,100000,87023,56,75,12846,32
293,100000,86986,52,73,12889,41
294,100000,86947,58,74,12921,33
295,100000,86912,55,71,12962,38
296,100000,86875,54,76,12995,38
297,100000,86824,63,80,13033,42
298,100000,86779,61,89,13071,47
299,100000,86741,51,95,13113,48
300,100000,86702,53,85,13160,37
301,100000,86661,57,74,13208,37
302,100000,86623,59,73,13245,36
303,100000,86581,57,80,13282,44
304,100000,86549,50,83,13318,39
305,100000,86514,53,71,13362,32
306,100000,86466,58,75,13401,43
307,100000,86422,62,83,13433,40
308,100000,86389,53,82,13476,42
309,100000,86347,61,76,13516,34
310,100000,86312,50,80,13558,46
311,100000,86281,40,87,13592,41
312,100000,86246,50,66,13638,25
313,100000,86208,49,64,13679,39
314,100000,86169,53,74,13704,35
315,100000,86133,50,74,13743,39
316,100000,86094,49,79,13778,40
317,100000,86061,49,73,13817,33
318,100000,86018,54,71,13857,38
319,100000,85986,47,77,13890,39
320,100000,85939,61,72,13928,33
321,100000,85912,42,79,13967,46
322,100000,85875,52,73,14000,27
323,100000,85841,47,66,14046,39
324,100000,85809,49,69,14073,30
325,100000,85767,59,62,14112,32
326,100000,85726,62,70,14142,38
327,100000,85694,49,83,14174,45
328,100000,85650,59,79,14212,34
329,100000,85612,52,79,14257,45
330,100000,85581,47,81,14291,36
331,100000,85548,47,69,14336,33
332,100000,85506,57,65,14372,32
333,100000,85472,56,67,14405,35
334,100000,85434,50,79,14437,44
335,100000,85390,58,80,14472,36
336,100000,85357,56,71,14516,35
337,100000,85314,60,74,14552,39
338,100000,85275,62,76,14587,37
339,100000,85234,58,82,14626,45
340,100000,85190,65,82,14663,37
341,100000,85158,53,81,14708,44
342,100000,85125,41,89,14745,45
343,100000,85091,47,73,14789,28
344,100000,85057,47,62,14834,34
345,100000,85025,38,75,14862,41
346,100000,84982,53,69,14896,28
347,100000,84947,56,60,14937,32
348,100000,84910,50,75,14965,43
349,100000,84872,53,78,14997,35
350,100000,84844,44,72,15040,37
351,100000,84815,42,68,15075,31
352,100000,84785,39,64,15112,33
353,100000,84747,49,61,15143,28
354,100000,84718,42,64,15176,36
355,100000,84682,46,68,15204,32
356,100000,84644,55,61,15240,29
357,100000,84601,59,68,15272,39
358,100000,84564,56,79,15301,40
359,100000,84528,48,84,15340,44
360,100000,84489,59,72,15380,28
361,100000,84452,53,71,15424,43
362,100000,84406,60,82,15452,39
363,100000,84377,48,80,15495,41
364,100000,84344,42,80,15534,39
365,100000,84308,51,66,15575,27
