tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99996,0,4,0,0
2,100000,99938,58,4,0,0
3,100000,99900,96,4,0,0
4,100000,99871,125,4,0,0
5,100000,99839,157,4,0,0
6,100000,99805,133,62,0,58
7,100000,99764,136,100,0,38
8,100000,99738,133,125,4,29
9,100000,99709,130,157,4,32
10,100000,99679,126,191,4,34
11,100000,99655,109,232,4,41
12,100000,99622,116,258,4,26
13,100000,99575,134,229,62,29
14,100000,99536,143,221,100,30
15,100000,99500,155,216,129,24
16,100000,99482,140,217,161,33
17,100000,99434,141,230,195,47
18,100000,99395,141,228,236,39
19,100000,99352,148,238,262,36
20,100000,99314,168,227,291,18
21,100000,99282,152,245,321,48
22,100000,99253,142,260,345,39
23,100000,99217,135,270,378,43
24,100000,99190,124,261,425,38
25,100000,99153,129,254,464,32
26,100000,99120,133,247,500,29
27,100000,99088,129,265,518,36
28,100000,99058,132,244,566,27
29,100000,99022,131,242,605,37
30,100000,98985,135,232,648,33
31,100000,98962,126,226,686,32
32,100000,98932,126,224,718,30
33,100000,98909,113,231,747,36
34,100000,98873,112,232,783,37
35,100000,98843,119,228,810,23
36,100000,98809,123,221,847,30
37,100000,98771,138,211,880,23
38,100000,98738,135,215,912,36
39,100000,98707,136,215,942,30
40,100000,98682,127,213,978,34
41,100000,98642,129,214,1015,38
42,100000,98608,130,224,1038,33
43,100000,98580,127,225,1068,31
44,100000,98548,134,227,1091,25
45,100000,98517,125,231,1127,40
46,100000,98481,127,235,1157,34
47,100000,98458,122,229,1191,28
48,100000,98430,118,223,1229,32
49,100000,98397,120,221,1262,31
50,100000,98368,113,226,1293,36
51,100000,98340,118,224,1318,23
52,100000,98304,126,212,1358,28
53,100000,98268,129,211,1392,33
54,100000,98236,132,212,1420,29
55,100000,98199,141,208,1452,28
56,100000,98175,129,213,1483,36
57,100000,98142,126,213,1519,36
58,100000,98107,129,222,1542,32
59,100000,98081,118,231,1570,37
60,100000,98047,128,222,1603,24
61,100000,98022,120,226,1632,33
62,100000,97995,112,233,1660,35
63,100000,97963,118,223,1696,26
64,100000,97928,119,221,1732,34
65,100000,97893,129,214,1764,25
66,100000,97862,133,204,1801,27
67,100000,97839,124,212,1825,32
68,100000,97802,126,214,1858,35
69,100000,97761,132,214,1893,35
70,100000,97730,132,219,1919,31
71,100000,97706,133,208,1953,23
72,100000,97670,132,220,1978,37
73,100000,97645,116,234,2005,41
74,100000,97609,121,233,2037,31
75,100000,97585,121,222,2072,24
76,100000,97544,126,223,2107,36
77,100000,97513,132,217,2138,25
78,100000,97484,125,230,2161,36
79,100000,97453,132,217,2198,24
80,100000,97423,121,217,2239,41
81,100000,97398,115,217,2270,31
82,100000,97369,115,222,2294,29
83,100000,97342,111,217,2330,31
84,100000,97309,114,222,2355,30
85,100000,97277,121,211,2391,25
86,100000,97244,125,216,2415,29
87,100000,97206,136,202,2456,27
88,100000,97178,131,204,2487,33
89,100000,97147,130,207,2516,32
90,100000,97111,133,209,2547,33
91,100000,97078,128,217,2577,38
92,100000,97044,134,220,2602,28
93,100000,97004,143,222,2631,31
94,100000,96982,129,231,2658,36
95,100000,96952,126,231,2691,33
96,100000,96919,125,233,2723,34
97,100000,96890,114,240,2756,40
98,100000,96855,127,224,2794,22
99,100000,96819,133,226,2822,30
100,100000,96798,121,228,2853,33
101,100000,96769,121,221,2889,29
102,100000,96738,117,223,2922,35
103,100000,96709,110,225,2956,36
104,100000,96676,122,206,2996,21
105,100000,96649,120,213,3018,29
106,100000,96623,115,214,3048,31
107,100000,96598,111,210,3081,29
108,100000,96562,114,214,3110,33
109,100000,96523,126,206,3145,27
110,100000,96486,137,196,3181,26
111,100000,96460,138,200,3202,25
112,100000,96434,128,207,3231,36
113,100000,96405,118,215,3262,39
114,100000,96384,102,223,3291,37
115,100000,96356,104,216,3324,26
116,100000,96314,120,215,3351,26
117,100000,96288,117,218,3377,29
118,100000,96251,133,214,3402,21
119,100000,96231,125,206,3438,28
120,100000,96208,106,209,3477,42
121,100000,96182,106,198,3514,26
122,100000,96148,103,209,3540,37
123,100000,96119,112,203,3566,20
124,100000,96079,129,197,3595,23
125,100000,96058,124,202,3616,26
126,100000,96029,119,208,3644,34
127,100000,96001,118,195,3686,29
128,100000,95968,111,209,3712,40
129,100000,95943,115,193,3749,21
130,100000,95912,117,202,3769,29
131,100000,95885,116,207,3792,28
132,100000,95849,119,214,3818,33
133,100000,95822,121,205,3852,25
134,100000,95789,123,207,3881,31
135,100000,95764,121,194,3921,27
136,100000,95744,105,209,3942,36
137,100000,95716,106,207,3971,27
138,100000,95688,101,212,3999,33
139,100000,95664,100,204,4032,25
140,100000,95637,107,199,4057,20
141,100000,95606,110,196,4088,28
142,100000,95580,108,197,4115,28
143,100000,95559,105,185,4151,24
144,100000,95529,108,185,4178,27
145,100000,95495,111,183,4211,31
146,100000,95463,117,184,4236,26
147,100000,95444,115,185,4256,21
148,100000,95425,104,187,4284,30
149,100000,95396,99,193,4312,34
150,100000,95367,96,201,4336,32
151,100000,95348,96,193,4363,19
152,100000,95325,100,181,4394,19
153,100000,95298,98,184,4420,29
154,100000,95270,97,192,4441,29
155,100000,95247,101,181,4471,19
156,100000,95213,112,170,4505,23
157,100000,95190,108,165,4537,27
158,100000,95170,100,174,4556,28
159,100000,95135,112,178,4575,23
160,100000,95117,96,183,4604,34
161,100000,95093,97,177,4633,23
162,100000,95064,106,178,4652,20
163,100000,95035,100,190,4675,35
164,100000,95014,103,181,4702,18
165,100000,94987,106,177,4730,24
166,100000,94957,107,183,4753,29
167,100000,94926,109,178,4787,29
168,100000,94895,119,176,4810,21
169,100000,94866,121,183,4830,27
170,100000,94841,116,178,4865,30
171,100000,94822,104,191,4883,31
172,100000,94790,105,198,4907,31
173,100000,94758,108,198,4936,29
174,100000,94742,99,194,4965,25
175,100000,94712,110,192,4986,19
176,100000,94689,101,197,5013,32
177,100000,94654,104,199,5043,32
178,100000,94634,108,184,5074,16
179,100000,94608,104,183,5105,30
180,100000,94587,102,177,5134,23
181,100000,94558,96,187,5159,35
182,100000,94525,109,188,5178,20
183,100000,94500,108,182,5210,26
184,100000,94474,113,171,5242,21
185,100000,94452,106,184,5258,29
186,100000,94426,99,187,5288,33
187,100000,94401,99,189,5311,25
188,100000,94379,95,180,5346,26
189,100000,94356,96,182,5366,22
190,100000,94334,92,182,5392,26
191,100000,94308,93,186,5413,25
192,100000,94278,101,179,5442,22
193,100000,94249,107,169,5475,23
194,100000,94216,118,166,5500,22
195,100000,94192,116,166,5526,26
196,100000,94164,114,174,5548,30
197,100000,94137,112,177,5574,29
198,100000,94104,112,185,5599,33
199,100000,94076,116,187,5621,24
200,100000,94054,110,192,5644,28
201,100000,94033,104,197,5666,27
202,100000,94007,97,204,5692,33
203,100000,93978,98,202,5722,28
204,100000,93953,101,195,5751,22
205,100000,93933,100,183,5784,21
206,100000,93901,106,185,5808,26
207,100000,93863,115,186,5836,29
208,100000,93836,117,184,5863,25
209,100000,93804,129,171,5896,20
210,100000,93777,124,175,5924,32
211,100000,93750,113,191,5946,38
212,100000,93722,114,197,5967,27
213,100000,93687,117,203,5993,32
214,100000,93666,111,201,6022,27
215,100000,93635,115,203,6047,27
216,100000,93605,117,211,6067,28
217,100000,93578,109,214,6099,35
218,100000,93554,112,197,6137,21
219,100000,93525,110,201,6164,31
220,100000,93507,98,199,6196,30
221,100000,93472,106,199,6223,27
222,100000,93445,109,196,6250,24
223,100000,93420,105,197,6278,29
224,100000,93393,114,180,6313,18
225,100000,93366,106,194,6334,35
226,100000,93341,104,190,6365,27
227,100000,93314,106,185,6395,25
228,100000,93285,108,185,6422,27
229,100000,93260,106,188,6446,27
230,100000,93229,112,184,6475,25
231,100000,93202,112,193,6493,27
232,100000,93173,112,187,6528,29
233,100000,93151,109,185,6555,25
234,100000,93124,105,191,6580,31
235,100000,93093,109,191,6607,27
236,100000,93072,101,193,6634,29
237,100000,93058,93,190,6659,22
238,100000,93036,88,190,6686,27
239,100000,93004,89,192,6715,31
240,100000,92982,90,188,6740,21
241,100000,92960,98,171,6771,14
242,100000,92934,102,166,6798,22
243,100000,92912,92,169,6827,32
244,100000,92892,90,169,6849,22
245,100000,92862,98,164,6876,22
246,100000,92839,95,159,6907,26
247,100000,92804,108,160,6928,22
248,100000,92781,111,166,6942,20
249,100000,92759,103,174,6964,30
250,100000,92740,99,165,6996,23
251,100000,92708,96,178,7018,35
252,100000,92682,99,179,7040,23
253,100000,92658,101,175,7066,22
