tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
291,100000,91656,107,170,8067,29
292,100000,91634,102,173,8091,27
293,100000,91606,110,166,8118,20
294,100000,91581,105,170,8144,30
295,100000,91557,99,178,8166,30
296,100000,91526,108,177,8189,22
297,100000,91506,100,186,8208,28
298,100000,91482,99,182,8237,25
299,100000,91455,102,179,8264,24
300,100000,91431,95,190,8284,31
301,100000,91408,98,180,8314,20
302,100000,91381,101,174,8344,24
303,100000,91364,91,179,8366,27
304,100000,91338,93,175,8394,24
305,100000,91317,91,173,8419,23
306,100000,91287,94,176,8443,27
307,100000,91250,114,162,8474,17
308,100000,91227,111,168,8494,26
309,100000,91202,115,165,8518,21
310,100000,91184,103,168,8545,30
311,100000,91165,85,181,8569,37
312,100000,91142,85,181,8592,23
313,100000,91115,87,179,8619,25
314,100000,91091,93,180,8636,18
315,100000,91061,104,173,8662,19
316,100000,91041,101,175,8683,23
317,100000,91012,103,172,8713,27
318,100000,90992,99,159,8750,24
319,100000,90965,96,166,8773,30
320,100000,90945,96,161,8798,20
321,100000,90924,88,172,8816,29
322,100000,90899,93,173,8835,20
323,100000,90881,84,177,8858,27
324,100000,90858,87,170,8885,20
325,100000,90840,84,167,8909,21
326,100000,90816,83,162,8939,25
327,100000,90794,87,160,8959,18
328,100000,90774,84,154,8988,23
329,100000,90748,92,152,9008,18
330,100000,90722,94,149,9035,24
331,100000,90701,93,151,9055,22
332,100000,90680,94,150,9076,20
333,100000,90656,92,151,9101,26
334,100000,90639,83,159,9119,26
335,100000,90613,88,157,9142,21
336,100000,90598,82,160,9160,21
337,100000,90576,80,160,9184,24
338,100000,90551,88,155,9206,17
339,100000,90528,85,161,9226,26
340,100000,90497,101,150,9252,15
341,100000,90470,106,146,9278,22
342,100000,90444,107,150,9299,25
343,100000,90426,102,152,9320,23
344,100000,90399,98,159,9344,31
345,100000,90374,96,169,9361,27
346,100000,90358,86,169,9387,26
347,100000,90332,94,172,9402,18
348,100000,90306,93,177,9424,27
349,100000,90283,91,177,9449,25
350,100000,90267,91,170,9472,16
351,100000,90239,93,165,9503,26
352,100000,90221,85,164,9530,26
353,100000,90193,90,161,9556,23
354,100000,90169,98,159,9574,16
355,100000,90138,101,160,9601,28
356,100000,90112,109,153,9626,18
357,100000,90082,111,165,9642,28
358,100000,90056,113,163,9668,24
359,100000,90040,98,168,9694,31
360,100000,90024,88,171,9717,26
361,100000,89998,84,185,9733,30
362,100000,89975,81,183,9761,26
363,100000,89948,92,181,9779,16
364,100000,89921,103,169,9807,16
365,100000,89896,102,171,9831,26
