tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
199,100000,94212,100,190,5498,31
200,100000,94188,100,184,5528,24
201,100000,94160,99,172,5569,29
202,100000,94141,102,162,5595,16
203,100000,94112,100,179,5609,31
204,100000,94081,107,182,5630,24
205,100000,94051,109,183,5657,28
206,100000,94026,115,171,5688,19
207,100000,94003,109,176,5712,29
208,100000,93967,114,178,5741,31
209,100000,93939,112,192,5757,30
210,100000,93912,114,186,5788,25
211,100000,93874,129,185,5812,23
212,100000,93846,121,193,5840,36
213,100000,93814,125,202,5859,28
214,100000,93788,124,200,5888,27
215,100000,93755,119,207,5919,38
216,100000,93726,120,205,5949,28
217,100000,93693,121,212,5974,32
218,100000,93671,117,215,5997,26
219,100000,93641,114,212,6033,33
220,100000,93608,118,213,6061,29
221,100000,93586,107,219,6088,33
222,100000,93568,103,203,6126,22
223,100000,93541,100,205,6154,30
224,100000,93511,97,206,6186,33
225,100000,93477,109,202,6212,22
226,100000,93449,119,187,6245,18
227,100000,93419,122,185,6274,27
228,100000,93386,125,182,6307,30
229,100000,93366,111,194,6329,34
230,100000,93341,108,192,6359,28
231,100000,93318,101,189,6392,30
232,100000,93295,91,200,6414,33
233,100000,93280,86,202,6432,20
234,100000,93246,95,200,6459,25
235,100000,93213,105,193,6489,23
236,100000,93183,112,182,6523,23
237,100000,93155,125,169,6551,15
238,100000,93130,116,173,6581,34
239,100000,93107,106,173,6614,33
240,100000,93088,95,183,6634,30
241,100000,93069,86,186,6659,28
242,100000,93050,80,188,6682,25
243,100000,93026,81,188,6705,23
244,100000,93003,85,192,6720,19
245,100000,92978,91,177,6754,19
246,100000,92955,95,163,6787,19
247,100000,92923,103,157,6817,24
248,100000,92894,109,152,6845,23
249,100000,92873,105,152,6870,25
250,100000,92846,109,152,6893,23
251,100000,92820,103,165,6912,32
252,100000,92798,96,175,6931,29
253,100000,92781,92,177,6950,21
254,100000,92754,92,180,6974,27
255,100000,92723,97,183,6997,26
256,100000,92699,99,180,7022,22
257,100000,92676,105,174,7045,17
258,100000,92655,99,169,7077,27
259,100000,92627,96,171,7106,31
260,100000,92601,98,174,7127,24
261,100000,92571,105,170,7154,23
262,100000,92548,107,165,7180,21
263,100000,92518,109,171,7202,28
264,100000,92495,106,180,7219,26
265,100000,92467,104,183,7246,30
266,100000,92440,108,175,7277,23
267,100000,92417,101,181,7301,30
268,100000,92392,103,181,7324,23
269,100000,92369,98,188,7345,28
270,100000,92342,98,187,7373,27
271,100000,92314,103,184,7399,23
272,100000,92289,103,179,7429,25
273,100000,92261,108,179,7452,23
274,100000,92243,99,176,7482,27
275,100000,92216,98,181,7505,28
276,100000,92191,98,178,7533,25
277,100000,92165,96,179,7560,28
278,100000,92146,97,174,7583,18
279,100000,92122,94,176,7608,27
280,100000,92093,98,178,7631,25
281,100000,92074,91,177,7658,26
282,100000,92054,92,168,7686,19
283,100000,92016,106,167,7711,24
284,100000,91992,101,168,7739,29
285,100000,91969,105,169,7757,19
286,100000,91944,110,162,7784,20
287,100000,91920,96,175,7809,38
288,100000,91898,94,173,7835,24
289,100000,91882,87,177,7854,23
290,100000,91857,87,178,7878,25
291,100000,91835,85,173,7907,24
292,100000,91811,87,176,7926,22
293,100000,91783,99,172,7946,16
294,100000,91769,88,159,7984,25
295,100000,91747,88,157,8008,22
296,100000,91714,97,158,8031,24
297,100000,91691,92,161,8056,28
298,100000,91668,101,151,8080,14
299,100000,91652,95,151,8102,22
300,100000,91627,87,168,8118,33
301,100000,91611,80,166,8143,23
302,100000,91596,72,167,8165,23
303,100000,91566,86,159,8189,16
304,100000,91544,83,156,8217,25
305,100000,91523,88,158,8231,16
306,100000,91495,101,151,8253,15
307,100000,91474,92,148,8286,30
308,100000,91455,89,147,8309,22
309,100000,91426,97,145,8332,21
310,100000,91404,91,157,8348,28
311,100000,91378,96,153,8373,21
312,100000,91347,108,156,8389,19
313,100000,91329,97,170,8404,29
314,100000,91295,109,162,8434,22
315,100000,91267,111,166,8456,26
316,100000,91244,103,176,8477,31
317,100000,91213,116,166,8505,18
318,100000,91191,104,179,8526,34
319,100000,91175,92,188,8545,28
320,100000,91150,94,182,8574,23
321,100000,91135,78,191,8596,31
322,100000,91110,81,187,8622,22
323,100000,91091,84,172,8653,16
324,100000,91066,84,179,8671,25
325,100000,91048,87,160,8705,15
326,100000,91018,92,157,8733,25
327,100000,91002,89,153,8756,19
328,100000,90984,82,147,8787,25
329,100000,90954,94,143,8809,18
330,100000,90939,79,157,8825,30
331,100000,90910,92,148,8850,16
332,100000,90888,96,151,8865,18
333,100000,90864,90,156,8890,30
334,100000,90840,99,152,8909,15
335,100000,90816,94,156,8934,29
336,100000,90793,95,160,8952,22
337,100000,90769,95,154,8982,24
338,100000,90747,93,162,8998,24
339,100000,90730,86,168,9016,24
340,100000,90708,85,161,9046,23
341,100000,90689,80,170,9061,24
342,100000,90665,82,163,9090,22
343,100000,90650,80,158,9112,17
344,100000,90626,82,156,9136,22
345,100000,90608,81,151,9160,19
346,100000,90588,77,151,9184,24
347,100000,90567,83,143,9207,15
348,100000,90546,80,143,9231,24
349,100000,90528,80,139,9253,18
350,100000,90502,86,142,9270,20
351,100000,90483,84,141,9292,21
352,100000,90463,83,143,9311,21
353,100000,90436,92,137,9335,18
354,100000,90408,94,148,9350,26
355,100000,90386,97,143,9374,19
356,100000,90362,101,145,9392,20
357,100000,90338,98,152,9412,27
358,100000,90312,96,159,9433,28
359,100000,90295,91,160,9454,22
360,100000,90277,85,166,9472,24
361,100000,90250,88,164,9498,24
362,100000,90227,85,171,9517,26
363,100000,90198,97,168,9537,17
364,100000,90170,107,159,9564,18
365,100000,90143,107,158,9592,27
