tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
114,100000,96377,112,189,3322,28
115,100000,96339,124,183,3354,26
116,100000,96312,116,196,3376,35
117,100000,96289,120,184,3407,19
118,100000,96261,116,197,3426,32
119,100000,96237,102,208,3453,38
120,100000,96210,102,205,3483,27
121,100000,96177,112,200,3511,23
122,100000,96142,119,202,3537,28
123,100000,96116,121,191,3572,24
124,100000,96088,122,199,3591,27
125,100000,96043,134,200,3623,33
126,100000,96011,131,197,3661,35
127,100000,95971,145,196,3688,26
128,100000,95948,140,201,3711,28
129,100000,95917,126,218,3739,45
130,100000,95874,137,226,3763,32
131,100000,95844,127,239,3790,40
132,100000,95820,128,229,3823,23
133,100000,95788,129,225,3858,31
134,100000,95763,111,242,3884,43
135,100000,95726,118,244,3912,30
136,100000,95691,129,223,3957,24
137,100000,95646,142,223,3989,32
138,100000,95616,147,208,4029,25
139,100000,95594,132,222,4052,37
140,100000,95568,123,226,4083,35
141,100000,95543,103,228,4126,45
142,100000,95515,101,228,4156,30
143,100000,95485,109,226,4180,22
144,100000,95452,116,220,4212,26
145,100000,95421,122,220,4237,25
146,100000,95383,132,211,4274,28
147,100000,95353,132,206,4309,30
148,100000,95328,124,194,4354,33
149,100000,95309,112,195,4384,31
150,100000,95274,109,211,4406,38
151,100000,95240,113,215,4432,30
152,100000,95199,129,215,4457,25
153,100000,95171,138,206,4485,19
154,100000,95134,140,211,4515,35
155,100000,95108,132,212,4548,34
156,100000,95081,118,222,4579,41
157,100000,95063,108,212,4617,28
158,100000,95029,105,219,4647,37
159,100000,94999,109,220,4672,26
160,100000,94978,103,228,4691,27
161,100000,94953,110,211,4726,18
162,100000,94927,102,211,4760,34
163,100000,94891,108,200,4801,30
164,100000,94855,123,193,4829,21
165,100000,94825,128,181,4866,25
166,100000,94799,128,181,4892,26
167,100000,94769,122,190,4919,36
168,100000,94733,122,208,4937,36
169,100000,94710,115,204,4971,30
170,100000,94690,109,200,5001,26
171,100000,94655,114,209,5022,30
172,100000,94629,104,220,5047,36
173,100000,94602,108,217,5073,23
174,100000,94572,118,201,5109,20
175,100000,94552,103,200,5145,35
176,100000,94522,107,196,5175,26
177,100000,94490,112,197,5201,27
178,100000,94460,112,197,5231,30
179,100000,94438,114,181,5267,20
180,100000,94409,113,188,5290,30
181,100000,94386,104,200,5310,32
182,100000,94361,99,195,5345,30
183,100000,94327,111,191,5371,22
184,100000,94301,108,193,5398,29
185,100000,94278,108,186,5428,23
186,100000,94247,114,191,5448,25
187,100000,94219,108,195,5478,34
188,100000,94192,109,189,5510,26
189,100000,94162,116,182,5540,23
190,100000,94134,113,191,5562,31
191,100000,94112,107,190,5591,28
192,100000,94085,107,194,5614,27
193,100000,94058,104,199,5639,30
194,100000,94035,99,193,5673,28
195,100000,94003,109,189,5699,22
196,100000,93974,111,193,5722,27
197,100000,93951,107,189,5753,27
198,100000,93930,105,184,5781,23
199,100000,93909,94,189,5808,32
200,100000,93878,96,188,5838,29
201,100000,93855,96,183,5866,23
202,100000,93825,105,182,5888,21
203,100000,93812,97,176,5915,21
204,100000,93790,88,180,5942,31
205,100000,93766,89,180,5965,23
206,100000,93737,88,178,5997,30
207,100000,93717,95,162,6026,13
208,100000,93693,97,161,6049,22
209,100000,93669,97,164,6070,24
210,100000,93652,85,172,6091,29
211,100000,93629,88,161,6122,20
212,100000,93605,88,162,6145,24
213,100000,93576,93,156,6175,24
214,100000,93547,105,160,6188,17
215,100000,93519,110,161,6210,23
216,100000,93499,106,161,6234,24
217,100000,93471,105,161,6263,29
218,100000,93445,102,170,6283,29
219,100000,93419,100,174,6307,28
220,100000,93391,108,170,6331,20
221,100000,93361,110,181,6348,28
222,100000,93337,108,184,6371,26
223,100000,93302,117,186,6395,26
224,100000,93272,119,185,6424,28
225,100000,93250,111,186,6453,30
226,100000,93232,105,182,6481,24
227,100000,93211,91,197,6501,35
228,100000,93187,85,199,6529,30
229,100000,93163,87,195,6555,22
230,100000,93123,109,187,6581,18
231,100000,93092,119,180,6609,21
232,100000,93066,121,174,6639,24
233,100000,93034,129,174,6663,24
234,100000,93008,115,179,6698,40
235,100000,92979,113,180,6728,31
236,100000,92944,122,184,6750,26
237,100000,92925,109,198,6768,32
238,100000,92892,116,203,6789,26
239,100000,92872,107,208,6813,29
240,100000,92849,95,219,6837,35
241,100000,92822,103,198,6877,19
242,100000,92795,97,200,6908,33
243,100000,92769,103,194,6934,20
244,100000,92737,112,185,6966,23
245,100000,92707,115,186,6992,27
246,100000,92690,105,184,7021,27
247,100000,92664,105,175,7056,26
248,100000,92635,102,188,7075,32
249,100000,92606,101,185,7108,30
250,100000,92576,114,182,7128,17
251,100000,92544,120,185,7151,26
252,100000,92516,119,187,7178,29
253,100000,92493,113,189,7205,29
254,100000,92453,123,193,7231,30
255,100000,92425,119,193,7263,32
256,100000,92393,123,191,7293,28
257,100000,92371,122,197,7310,23
258,100000,92346,107,211,7336,40
259,100000,92333,92,210,7365,28
260,100000,92306,87,213,7394,32
261,100000,92275,96,205,7424,22
262,100000,92257,89,198,7456,25
263,100000,92236,97,183,7484,13
264,100000,92204,102,187,7507,27
265,100000,92181,94,178,7547,31
266,100000,92161,96,168,7575,18
267,100000,92136,100,157,7607,21
268,100000,92115,89,167,7629,32
269,100000,92089,92,165,7654,23
270,100000,92061,100,172,7667,20
271,100000,92036,100,170,7694,25
272,100000,92020,95,160,7725,21
273,100000,91996,93,168,7743,26
274,100000,91978,83,175,7764,28
275,100000,91948,88,168,7796,25
276,100000,91926,94,161,7819,16
277,100000,91902,94,165,7839,24
278,100000,91881,97,158,7864,18
279,100000,91854,94,167,7885,30
280,100000,91821,105,163,7911,22
281,100000,91793,109,159,7939,24
282,100000,91775,106,155,7964,21
283,100000,91753,101,166,7980,27
284,100000,91730,91,175,8004,33
285,100000,91700,93,185,8022,28
286,100000,91685,90,173,8052,18
287,100000,91656,97,173,8074,22
288,100000,91623,107,172,8098,23
289,100000,91587,113,181,8119,30
290,100000,91561,124,169,8146,15
291,100000,91539,117,165,8179,29
292,100000,91512,111,170,8207,33
293,100000,91488,99,188,8225,36
294,100000,91460,101,192,8247,26
295,100000,91430,109,191,8270,22
296,100000,91398,114,188,8300,27
297,100000,91375,113,197,8315,24
298,100000,91348,112,196,8344,28
299,100000,91313,117,193,8377,30
300,100000,91285,113,189,8413,32
301,100000,91255,120,186,8439,23
302,100000,91238,110,191,8461,27
303,100000,91219,94,199,8488,35
304,100000,91193,92,203,8512,28
305,100000,91172,83,205,8540,30
306,100000,91152,86,192,8570,17
307,100000,91134,85,179,8602,19
308,100000,91110,83,182,8625,26
309,100000,91077,95,176,8652,21
310,100000,91056,96,161,8687,20
311,100000,91030,104,151,8715,18
312,100000,91010,100,145,8745,24
313,100000,90983,94,161,8762,33
314,100000,90963,93,163,8781,21
315,100000,90937,93,163,8807,26
316,100000,90914,96,162,8828,20
317,100000,90889,94,169,8848,27
318,100000,90869,94,171,8866,20
319,100000,90846,91,173,8890,26
320,100000,90827,87,163,8923,23
321,100000,90801,88,167,8944,25
322,100000,90783,86,161,8970,20
323,100000,90761,85,164,8990,23
324,100000,90730,97,156,9017,19
325,100000,90704,97,162,9037,26
326,100000,90676,107,154,9063,18
327,100000,90660,101,153,9086,22
328,100000,90636,94,159,9111,31
329,100000,90612,92,165,9131,26
330,100000,90587,89,170,9154,28
331,100000,90563,97,167,9173,16
332,100000,90546,90,165,9199,24
333,100000,90521,91,171,9217,24
334,100000,90502,85,174,9239,25
335,100000,90474,89,167,9270,24
336,100000,90454,92,158,9296,17
337,100000,90431,90,155,9324,25
338,100000,90405,97,158,9340,19
339,100000,90380,94,162,9364,28
340,100000,90360,94,158,9388,20
341,100000,90349,82,156,9413,23
342,100000,90306,99,158,9437,26
343,100000,90283,97,166,9454,25
344,100000,90256,104,161,9479,20
345,100000,90230,119,153,9498,11
346,100000,90211,95,168,9526,43
347,100000,90188,95,171,9546,23
348,100000,90178,78,175,9569,27
349,100000,90154,76,175,9595,26
350,100000,90127,84,169,9620,19
351,100000,90107,81,172,9640,23
352,100000,90079,99,171,9651,10
353,100000,90058,96,152,9694,24
354,100000,90035,92,156,9717,27
355,100000,90005,102,149,9744,20
356,100000,89980,99,151,9770,28
357,100000,89958,100,153,9789,21
358,100000,89931,104,153,9812,23
359,100000,89906,99,173,9822,30
360,100000,89892,88,174,9846,25
361,100000,89870,88,169,9873,22
362,100000,89854,77,176,9893,27
363,100000,89834,72,173,9921,25
364,100000,89814,78,166,9942,14
365,100000,89789,81,165,9965,22
