tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99996,0,4,0,0
2,100000,99947,49,4,0,0
3,100000,99916,80,4,0,0
4,100000,99875,121,4,0,0
5,100000,99839,157,4,0,0
6,100000,99810,137,53,0,49
7,100000,99785,131,84,0,31
8,100000,99754,121,121,4,41
9,100000,99724,115,157,4,36
10,100000,99693,117,186,4,29
11,100000,99657,128,211,4,25
12,100000,99626,128,242,4,31
13,100000,99588,136,223,53,30
14,100000,99548,145,223,84,31
15,100000,99514,143,218,125,36
16,100000,99485,141,213,161,31
17,100000,99452,136,222,190,38
18,100000,99426,122,237,215,40
19,100000,99393,121,240,246,34
20,100000,99366,119,239,276,29
21,100000,99339,113,241,307,33
22,100000,99310,116,231,343,26
23,100000,99279,114,233,374,33
24,100000,99247,119,222,412,27
25,100000,99212,127,209,452,27
26,100000,99181,129,204,486,29
27,100000,99144,135,206,515,31
28,100000,99118,129,205,548,32
29,100000,99079,133,214,574,35
30,100000,99048,133,212,607,31
31,100000,99014,130,222,634,37
32,100000,98980,138,221,661,26
33,100000,98945,134,231,690,39
34,100000,98920,128,231,721,31
35,100000,98887,127,233,753,34
36,100000,98863,117,232,788,34
37,100000,98826,119,236,819,35
38,100000,98804,116,224,856,25
39,100000,98773,114,231,882,33
40,100000,98736,127,216,921,24
41,100000,98710,116,222,952,37
42,100000,98680,124,210,986,22
43,100000,98649,124,207,1020,31
44,100000,98620,116,209,1055,37
45,100000,98573,137,210,1080,26
46,100000,98540,140,207,1113,30
47,100000,98509,140,214,1137,31
48,100000,98475,145,206,1174,29
49,100000,98443,130,231,1196,47
50,100000,98415,125,233,1227,33
51,100000,98386,123,227,1264,31
52,100000,98366,109,235,1290,34
53,100000,98334,109,237,1320,32
54,100000,98308,107,234,1351,28
55,100000,98282,104,234,1380,29
56,100000,98245,121,207,1427,20
57,100000,98218,116,206,1460,32
58,100000,98190,118,201,1491,26
59,100000,98157,125,193,1525,26
60,100000,98126,119,198,1557,37
61,100000,98102,116,197,1585,27
62,100000,98079,111,196,1614,28
63,100000,98054,103,209,1634,33
64,100000,98021,105,208,1666,31
65,100000,97977,125,206,1692,24
66,100000,97953,126,203,1718,23
67,100000,97923,131,191,1755,25
68,100000,97886,135,197,1782,33
69,100000,97858,119,213,1810,44
70,100000,97833,120,204,1843,24
71,100000,97800,123,203,1874,30
72,100000,97779,107,216,1898,37
73,100000,97748,110,221,1921,28
74,100000,97716,117,221,1946,25
75,100000,97687,113,221,1979,33
76,100000,97653,126,198,2023,21
77,100000,97624,124,205,2047,31
78,100000,97597,119,207,2077,32
79,100000,97569,118,199,2114,29
80,100000,97546,107,205,2142,34
81,100000,97515,109,209,2167,29
82,100000,97494,103,203,2200,27
83,100000,97467,102,210,2221,28
84,100000,97437,109,202,2252,23
85,100000,97412,103,201,2284,31
86,100000,97393,101,193,2313,21
87,100000,97365,102,186,2347,27
88,100000,97340,97,187,2376,30
89,100000,97310,102,185,2403,25
90,100000,97282,111,176,2431,19
91,100000,97257,108,181,2454,28
92,100000,97230,110,175,2485,25
93,100000,97217,93,184,2506,30
94,100000,97190,92,185,2533,28
95,100000,97168,89,180,2563,25
96,100000,97135,95,182,2588,27
97,100000,97104,113,176,2607,13
98,100000,97075,115,175,2635,27
99,100000,97040,128,172,2660,22
100,100000,97002,133,175,2690,33
101,100000,96980,124,178,2718,31
102,100000,96953,122,182,2743,29
103,100000,96934,106,190,2770,35
104,100000,96906,96,215,2783,38
105,100000,96878,102,210,2810,22
106,100000,96850,103,215,2832,27
107,100000,96817,117,201,2865,19
108,100000,96778,128,198,2896,28
109,100000,96747,131,197,2925,28
110,100000,96717,133,190,2960,28
111,100000,96689,128,185,2998,33
112,100000,96664,114,202,3020,39
113,100000,96643,104,206,3047,31
114,100000,96616,101,217,3066,30
115,100000,96590,99,217,3094,28
116,100000,96560,104,214,3122,25
117,100000,96526,117,207,3150,21
118,100000,96500,116,201,3183,27
119,100000,96465,125,188,3222,26
120,100000,96437,123,187,3253,30
121,100000,96407,119,191,3283,34
122,100000,96366,134,189,3311,26
123,100000,96343,122,199,3336,35
124,100000,96310,127,206,3357,28
125,100000,96289,118,209,3384,30
126,100000,96260,106,224,3410,41
127,100000,96219,124,217,3440,23
128,100000,96195,115,216,3474,33
129,100000,96175,114,211,3500,21
130,100000,96151,109,205,3535,29
131,100000,96125,94,218,3563,41
132,100000,96098,97,212,3593,24
133,100000,96082,93,191,3634,20
134,100000,96051,100,192,3657,24
135,100000,96025,100,185,3690,26
136,100000,95985,113,191,3711,27
137,100000,95950,132,178,3740,16
138,100000,95920,131,168,3781,31
139,100000,95891,134,170,3805,26
140,100000,95871,114,190,3825,40
141,100000,95845,105,201,3849,35
142,100000,95821,99,205,3875,30
143,100000,95792,99,207,3902,29
144,100000,95769,102,211,3918,20
145,100000,95737,108,206,3949,26
146,100000,95706,115,204,3975,24
147,100000,95676,116,193,4015,29
148,100000,95648,121,181,4050,23
149,100000,95623,114,183,4080,32
150,100000,95597,109,185,4109,31
151,100000,95567,109,195,4129,30
152,100000,95545,103,197,4155,28
153,100000,95509,114,198,4179,25
154,100000,95487,110,195,4208,26
155,100000,95457,110,202,4231,30
156,100000,95438,107,192,4263,22
157,100000,95418,91,197,4294,36
158,100000,95392,95,189,4324,22
159,100000,95368,89,191,4352,30
160,100000,95342,96,185,4377,19
161,100000,95327,91,179,4403,20
162,100000,95295,97,175,4433,26
163,100000,95271,97,177,4455,24
164,100000,95243,99,167,4491,26
165,100000,95215,112,160,4513,15
166,100000,95192,103,162,4543,32
167,100000,95171,100,167,4562,24
168,100000,95147,96,175,4582,28
169,100000,95114,101,177,4608,28
170,100000,95076,116,176,4632,23
171,100000,95046,125,171,4658,21
172,100000,95019,128,180,4673,24
173,100000,94995,119,181,4705,33
174,100000,94958,118,195,4729,38
175,100000,94935,111,197,4757,30
176,100000,94912,107,196,4785,27
177,100000,94886,109,197,4808,24
178,100000,94862,96,213,4829,37
179,100000,94835,100,212,4853,23
180,100000,94813,99,202,4886,23
181,100000,94788,98,190,4924,26
182,100000,94757,105,184,4954,24
183,100000,94723,112,184,4981,27
184,100000,94701,112,182,5005,22
185,100000,94669,119,170,5042,25
186,100000,94649,108,178,5065,31
187,100000,94611,112,189,5088,34
188,100000,94595,106,185,5114,22
189,100000,94563,106,193,5138,32
190,100000,94538,111,186,5165,20
191,100000,94516,95,202,5187,38
192,100000,94493,102,193,5212,16
193,100000,94466,97,194,5243,32
194,100000,94430,108,185,5277,25
195,100000,94401,115,185,5299,22
196,100000,94383,110,176,5331,23
197,100000,94360,106,183,5351,27
198,100000,94334,96,181,5389,36
199,100000,94310,91,194,5405,29
200,100000,94276,107,180,5437,18
201,100000,94254,106,178,5462,23
202,100000,94228,106,182,5484,26
203,100000,94204,106,183,5507,24
204,100000,94187,89,190,5534,34
205,100000,94168,86,176,5570,22
206,100000,94150,78,173,5599,26
207,100000,94127,77,179,5617,24
