tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99996,0,4,0,0
2,100000,99928,68,4,0,0
3,100000,99888,108,4,0,0
4,100000,99850,146,4,0,0
5,100000,99825,171,4,0,0
6,100000,99788,140,72,0,68
7,100000,99763,125,112,0,40
8,100000,99721,129,146,4,38
9,100000,99691,134,171,4,25
10,100000,99661,127,208,4,37
11,100000,99620,143,233,4,25
12,100000,99586,135,275,4,42
13,100000,99556,135,237,72,30
14,100000,99531,130,227,112,30
15,100000,99500,120,230,150,41
16,100000,99463,123,239,175,34
17,100000,99436,120,232,212,30
18,100000,99399,132,232,237,25
19,100000,99365,135,221,279,31
20,100000,99337,126,228,309,37
21,100000,99304,132,225,339,27
22,100000,99275,124,221,380,37
23,100000,99245,120,221,414,34
24,100000,99207,130,219,444,28
25,100000,99177,127,227,469,33
26,100000,99143,132,225,500,29
27,100000,99111,134,218,537,30
28,100000,99081,126,229,564,38
29,100000,99047,130,222,601,30
30,100000,99019,124,222,635,34
31,100000,98995,116,226,663,32
32,100000,98966,115,223,696,30
33,100000,98932,115,228,725,34
34,100000,98905,114,226,755,28
35,100000,98871,124,212,793,24
36,100000,98845,121,211,823,29
37,100000,98803,129,211,857,34
38,100000,98766,139,206,889,27
39,100000,98733,138,210,919,34
40,100000,98702,143,202,953,26
41,100000,98678,125,216,981,42
42,100000,98644,122,229,1005,37
43,100000,98613,120,233,1034,33
44,100000,98584,118,230,1068,31
45,100000,98559,119,227,1095,24
46,100000,98533,111,227,1129,34
47,100000,98496,117,232,1155,31
48,100000,98470,114,219,1197,29
49,100000,98437,122,207,1234,25
50,100000,98408,125,200,1267,26
51,100000,98367,129,206,1298,37
52,100000,98338,132,208,1322,26
53,100000,98310,127,207,1356,33
54,100000,98275,133,205,1387,29
55,100000,98244,123,217,1416,41
56,100000,98210,128,221,1441,29
57,100000,98189,121,223,1467,28
58,100000,98153,122,221,1504,35
59,100000,98132,112,226,1530,31
60,100000,98102,108,227,1563,34
61,100000,98075,114,219,1592,21
62,100000,98049,104,214,1633,36
63,100000,98007,125,206,1662,21
