tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99996,0,4,0,0
2,100000,99951,45,4,0,0
3,100000,99921,75,4,0,0
4,100000,99892,104,4,0,0
5,100000,99859,137,4,0,0
6,100000,99824,127,49,0,45
7,100000,99790,131,79,0,30
8,100000,99759,133,104,4,29
9,100000,99726,133,137,4,33
10,100000,99704,120,172,4,35
11,100000,99674,116,206,4,34
12,100000,99643,116,237,4,31
13,100000,99608,118,225,49,33
14,100000,99573,131,217,79,22
15,100000,99537,137,218,108,30
16,100000,99504,139,216,141,31
17,100000,99468,140,216,176,35
18,100000,99421,152,217,210,35
19,100000,99388,149,222,241,36
20,100000,99360,144,222,274,33
21,100000,99326,142,236,296,36
22,100000,99292,129,253,326,47
23,100000,99264,124,255,357,33
24,100000,99225,135,248,392,28
25,100000,99201,125,247,427,34
26,100000,99178,114,245,463,34
27,100000,99146,118,240,496,28
28,100000,99117,108,243,532,39
29,100000,99087,114,220,579,24
30,100000,99045,133,210,612,23
31,100000,99014,132,214,640,32
32,100000,98968,149,209,674,29
33,100000,98944,143,205,708,30
34,100000,98924,121,219,736,42
35,100000,98891,123,211,775,31
36,100000,98851,117,233,799,46
37,100000,98822,122,234,822,24
38,100000,98794,130,222,854,20
39,100000,98761,130,226,883,33
40,100000,98723,128,236,913,40
41,100000,98693,129,223,955,29
42,100000,98651,143,220,986,28
43,100000,98619,142,207,1032,33
44,100000,98588,135,221,1056,38
45,100000,98556,137,231,1076,30
46,100000,98528,123,240,1109,42
47,100000,98500,119,232,1149,32
48,100000,98471,117,234,1178,31
49,100000,98437,119,238,1206,32
50,100000,98398,130,233,1239,28
51,100000,98369,131,223,1277,28
52,100000,98331,140,222,1307,29
53,100000,98297,140,214,1349,34
54,100000,98257,141,221,1381,39
55,100000,98215,154,219,1412,29
56,100000,98169,162,225,1444,38
57,100000,98141,156,231,1472,34
58,100000,98110,147,243,1500,40
59,100000,98080,135,256,1529,42
60,100000,98039,130,268,1563,46
61,100000,97994,147,257,1602,28
62,100000,97965,145,259,1631,31
63,100000,97933,147,251,1669,30
64,100000,97898,141,258,1703,41
65,100000,97862,132,263,1743,45
66,100000,97835,130,250,1785,29
67,100000,97804,129,236,1831,32
68,100000,97763,135,243,1859,35
69,100000,97729,133,248,1890,36
70,100000,97699,136,245,1920,27
71,100000,97675,129,235,1961,31
72,100000,97646,117,231,2006,41
73,100000,97606,123,236,2035,34
74,100000,97573,126,234,2067,30
75,100000,97548,127,223,2102,24
76,100000,97512,134,216,2138,29
77,100000,97485,121,229,2165,40
78,100000,97462,111,231,2196,33
79,100000,97436,112,215,2237,25
80,100000,97396,116,217,2271,36
81,100000,97360,125,214,2301,27
82,100000,97331,131,213,2325,23
83,100000,97304,132,210,2354,26
84,100000,97267,129,210,2394,40
85,100000,97245,115,213,2427,36
86,100000,97214,117,217,2452,29
87,100000,97189,115,208,2488,27
88,100000,97161,106,218,2515,37
89,100000,97141,104,217,2538,22
90,100000,97115,99,222,2564,31
91,100000,97084,105,207,2604,25
92,100000,97054,107,199,2640,28
93,100000,97022,119,190,2669,20
94,100000,96992,123,189,2696,26
95,100000,96960,124,183,2733,31
96,100000,96934,120,191,2755,30
97,100000,96906,116,192,2786,32
98,100000,96874,118,197,2811,30
99,100000,96856,104,201,2839,32
100,100000,96833,101,207,2859,26
101,100000,96802,104,209,2885,28
102,100000,96771,103,210,2916,32
103,100000,96741,115,198,2946,18
104,100000,96719,114,189,2978,23
105,100000,96695,107,190,3008,31
106,100000,96662,109,189,3040,31
107,100000,96626,115,193,3066,30
108,100000,96595,124,187,3094,22
109,100000,96569,126,179,3126,24
110,100000,96544,118,194,3144,33
111,100000,96516,110,207,3167,36
112,100000,96491,104,207,3198,31
113,100000,96463,106,202,3229,26
114,100000,96436,108,197,3259,25
115,100000,96408,108,203,3281,28
116,100000,96372,119,204,3305,25
117,100000,96342,121,199,3338,28
118,100000,96316,120,190,3374,27
119,100000,96286,122,187,3405,28
120,100000,96257,115,197,3431,36
121,100000,96225,117,202,3456,30
122,100000,96193,123,200,3484,26
123,100000,96162,124,205,3509,30
124,100000,96131,126,206,3537,29
125,100000,96101,124,211,3564,32
126,100000,96069,124,215,3592,32
127,100000,96036,126,210,3628,31
128,100000,96006,125,211,3658,31
129,100000,95975,126,215,3684,30
130,100000,95946,123,217,3714,32
131,100000,95906,130,221,3743,33
132,100000,95876,130,219,3775,30
133,100000,95856,119,218,3807,31
134,100000,95816,130,216,3838,29
135,100000,95795,111,225,3869,40
136,100000,95771,105,225,3899,30
137,100000,95743,113,213,3931,20
138,100000,95709,107,220,3964,40
139,100000,95678,117,211,3994,21
140,100000,95650,121,204,4025,24
141,100000,95627,116,203,4054,28
142,100000,95603,106,197,4094,34
143,100000,95580,98,198,4124,31
144,100000,95546,104,206,4144,28
145,100000,95520,107,189,4184,23
146,100000,95484,119,192,4205,24
147,100000,95452,128,191,4229,23
148,100000,95427,119,197,4257,34
149,100000,95408,112,189,4291,26
150,100000,95379,105,194,4322,36
151,100000,95356,96,198,4350,32
152,100000,95333,94,200,4373,25
153,100000,95306,102,195,4397,19
154,100000,95283,96,201,4420,29
155,100000,95263,93,190,4454,23
156,100000,95232,101,187,4480,23
157,100000,95215,91,178,4516,27
158,100000,95187,96,169,4548,23
159,100000,95160,103,164,4573,20
160,100000,95125,107,176,4592,31
161,100000,95100,115,164,4621,17
162,100000,95069,118,169,4644,28
163,100000,95039,121,173,4667,27
164,100000,95014,111,181,4694,35
165,100000,94993,107,183,4717,25
166,100000,94959,110,194,4737,31
167,100000,94937,102,193,4768,30
168,100000,94910,104,201,4785,25
169,100000,94891,102,194,4813,21
170,100000,94868,91,201,4840,34
171,100000,94844,93,188,4875,22
172,100000,94817,93,190,4900,27
173,100000,94793,98,178,4931,19
174,100000,94769,99,171,4961,23
175,100000,94733,111,170,4986,24
176,100000,94712,105,176,5007,27
177,100000,94674,119,166,5041,24
178,100000,94645,124,168,5063,24
179,100000,94620,113,177,5090,36
180,100000,94593,119,179,5109,21
181,100000,94561,113,194,5132,38
182,100000,94535,110,199,5156,29
183,100000,94505,115,197,5183,25
184,100000,94472,121,200,5207,27
185,100000,94437,124,208,5231,32
186,100000,94407,128,198,5267,26
187,100000,94392,113,207,5288,30
188,100000,94355,117,202,5326,33
189,100000,94322,115,208,5355,35
190,100000,94296,111,213,5380,30
191,100000,94265,127,201,5407,15
192,100000,94225,130,206,5439,37
193,100000,94202,120,213,5465,33
194,100000,94179,117,209,5495,26
195,100000,94156,109,207,5528,31
196,100000,94129,96,212,5563,40
197,100000,94101,101,205,5593,23
198,100000,94077,102,213,5608,23
199,100000,94044,112,199,5645,23
200,100000,94015,114,193,5678,27
201,100000,93983,118,195,5704,28
202,100000,93953,124,188,5735,24
203,100000,93923,121,181,5775,33
204,100000,93908,107,187,5798,29
205,100000,93879,104,196,5821,32
206,100000,93854,99,203,5844,30
207,100000,93830,93,206,5871,30
208,100000,93808,100,193,5899,15
209,100000,93775,104,198,5923,29
210,100000,93752,102,190,5956,25
211,100000,93719,111,185,5985,24
212,100000,93679,129,175,6017,22
213,100000,93655,120,178,6047,33
214,100000,93626,126,171,6077,23
215,100000,93602,117,189,6092,33
216,100000,93576,103,200,6121,40
217,100000,93551,104,199,6146,24
218,100000,93525,101,204,6170,29
219,100000,93505,97,206,6192,24
220,100000,93475,101,199,6225,26
221,100000,93454,97,201,6248,25
222,100000,93423,102,194,6281,26
223,100000,93386,119,174,6321,20
224,100000,93360,115,180,6345,30
225,100000,93334,120,172,6374,21
226,100000,93303,120,179,6398,31
227,100000,93276,110,190,6424,37
228,100000,93252,108,191,6449,26
229,100000,93231,103,191,6475,26
230,100000,93207,96,202,6495,31
231,100000,93183,93,199,6525,27
232,100000,93158,94,202,6546,24
233,100000,93124,107,192,6577,21
234,100000,93090,117,179,6614,24
235,100000,93062,121,177,6640,24
236,100000,93044,114,176,6666,25
237,100000,93016,108,179,6697,34
238,100000,92995,95,186,6724,34
239,100000,92966,96,190,6748,28
240,100000,92932,112,187,6769,18
241,100000,92904,112,191,6793,28
242,100000,92875,120,188,6817,21
243,100000,92848,118,192,6842,29
244,100000,92814,118,192,6876,34
245,100000,92791,113,186,6910,28
246,100000,92768,107,187,6938,29
247,100000,92749,99,196,6956,27
248,100000,92722,92,202,6984,34
249,100000,92696,95,204,7005,23
250,100000,92669,99,198,7034,23
251,100000,92637,112,183,7068,19
252,100000,92608,114,182,7096,27
253,100000,92586,110,179,7125,26
254,100000,92567,102,179,7152,27
255,100000,92542,95,177,7186,32
256,100000,92516,92,183,7209,29
257,100000,92488,98,182,7232,22
258,100000,92458,109,182,7251,19
259,100000,92424,118,180,7278,25
260,100000,92401,115,180,7304,26
261,100000,92376,112,181,7331,28
262,100000,92350,108,179,7363,30
263,100000,92320,104,184,7392,34
264,100000,92295,106,185,7414,23
265,100000,92269,107,191,7433,25
266,100000,92245,105,192,7458,26
267,100000,92219,101,196,7484,30
268,100000,92190,105,193,7512,25
269,100000,92161,108,189,7542,26
270,100000,92131,114,179,7576,24
271,100000,92113,106,182,7599,26
272,100000,92086,104,186,7624,29
273,100000,92066,95,189,7650,29
274,100000,92033,98,189,7680,30
275,100000,92002,111,182,7705,18
276,100000,91982,104,183,7731,27
277,100000,91960,106,179,7755,20
278,100000,91941,92,186,7781,33
279,100000,91906,96,188,7810,31
280,100000,91883,99,179,7839,20
281,100000,91859,101,171,7869,22
282,100000,91826,115,172,7887,19
283,100000,91799,107,180,7914,35
284,100000,91775,108,183,7934,23
285,100000,91745,114,174,7967,24
286,100000,91724,102,176,7998,33
287,100000,91691,108,183,8018,27
288,100000,91661,114,185,8040,24
289,100000,91631,114,196,8059,30
290,100000,91604,120,182,8094,21
291,100000,91578,113,192,8117,33
292,100000,91554,107,198,8141,30
293,100000,91534,97,195,8174,30
294,100000,91516,88,195,8201,27
295,100000,91492,86,197,8225,26
296,100000,91464,90,191,8255,24
297,100000,91429,105,190,8276,20
298,100000,91411,105,175,8309,18
299,100000,91390,102,169,8339,24
300,100000,91366,98,167,8369,28
301,100000,91340,89,175,8396,35
302,100000,91310,101,167,8422,18
303,100000,91280,110,164,8446,21
304,100000,91265,101,168,8466,24
305,100000,91240,100,176,8484,26
306,100000,91223,87,182,8508,30
307,100000,91201,79,184,8536,30
308,100000,91180,85,164,8571,15
309,100000,91145,95,171,8589,25
310,100000,91123,100,167,8610,17
311,100000,91093,108,165,8634,22
312,100000,91070,110,160,8660,21
313,100000,91047,98,165,8690,35
314,100000,91012,111,157,8720,22
315,100000,90992,101,172,8735,30
316,100000,90966,104,170,8760,23
317,100000,90939,108,176,8777,23
318,100000,90912,100,189,8799,35
319,100000,90884,108,188,8820,20
320,100000,90863,103,179,8855,26
321,100000,90837,102,184,8877,27
322,100000,90810,102,181,8907,27
323,100000,90790,94,186,8930,28
324,100000,90765,98,184,8953,21
325,100000,90724,113,175,8988,26
326,100000,90693,117,182,9008,27
327,100000,90675,115,176,9034,20
328,100000,90652,113,174,9061,25
329,100000,90632,92,188,9088,41
330,100000,90605,88,191,9116,31
331,100000,90580,95,188,9137,18
332,100000,90558,94,185,9163,23
333,100000,90537,95,178,9190,20
334,100000,90505,100,185,9210,27
335,100000,90483,97,185,9235,25
336,100000,90447,111,166,9276,22
337,100000,90407,130,156,9307,21
338,100000,90384,121,170,9325,32
339,100000,90368,115,169,9348,22
340,100000,90341,106,185,9368,36
341,100000,90320,87,198,9395,40
342,100000,90286,98,196,9420,23
343,100000,90267,101,190,9442,16
344,100000,90248,93,196,9463,27
345,100000,90225,95,185,9495,21
346,100000,90203,83,197,9517,34
347,100000,90186,81,180,9553,19
348,100000,90163,85,159,9593,19
349,100000,90145,80,159,9616,23
350,100000,90114,89,165,9632,22
351,100000,90090,96,155,9659,17
352,100000,90069,94,157,9680,23
353,100000,90046,99,141,9714,18
354,100000,90021,93,153,9733,31
355,100000,89996,94,158,9752,24
356,100000,89969,100,156,9775,21
357,100000,89944,102,157,9797,23
358,100000,89925,96,165,9814,25
359,100000,89896,100,167,9837,25
360,100000,89870,99,176,9855,27
361,100000,89850,94,170,9886,25
362,100000,89831,94,165,9910,19
363,100000,89819,77,173,9931,29
364,100000,89788,82,176,9954,26
365,100000,89758,92,171,9979,20
