tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99996,0,4,0,0
2,100000,99945,51,4,0,0
3,100000,99911,85,4,0,0
4,100000,99878,118,4,0,0
5,100000,99840,156,4,0,0
6,100000,99808,137,55,0,51
7,100000,99769,142,89,0,34
8,100000,99733,145,118,4,33
9,100000,99698,142,156,4,38
10,100000,99667,141,188,4,32
11,100000,99629,140,227,4,39
12,100000,99601,132,263,4,36
13,100000,99573,125,247,55,35
14,100000,99544,123,244,89,31
15,100000,99509,120,249,122,38
16,100000,99481,120,239,160,28
17,100000,99455,118,235,192,28
18,100000,99412,132,225,231,29
19,100000,99376,133,224,267,35
20,100000,99347,134,217,302,28
21,100000,99317,138,212,333,26
22,100000,99284,128,217,371,43
23,100000,99254,122,225,399,36
24,100000,99222,125,226,427,29
25,100000,99175,142,227,456,30
26,100000,99142,142,225,491,33
27,100000,99110,144,227,519,30
28,100000,99080,142,233,545,32
29,100000,99044,131,237,588,47
30,100000,99014,128,234,624,33
31,100000,98986,124,237,653,32
32,100000,98950,130,237,683,30
33,100000,98915,129,240,716,36
34,100000,98891,123,240,746,30
35,100000,98862,124,236,778,28
36,100000,98837,113,225,825,36
37,100000,98802,113,227,858,35
38,100000,98771,120,219,890,24
39,100000,98744,118,218,920,29
40,100000,98714,123,207,956,25
41,100000,98678,124,212,986,35
42,100000,98640,131,215,1014,31
43,100000,98611,133,206,1050,27
44,100000,98584,130,201,1085,30
45,100000,98557,121,213,1109,36
46,100000,98508,132,222,1138,38
47,100000,98476,135,226,1163,29
48,100000,98452,132,218,1198,27
49,100000,98416,141,214,1229,27
50,100000,98388,120,236,1256,49
51,100000,98350,126,238,1286,32
52,100000,98316,136,226,1322,24
53,100000,98284,132,224,1360,36
54,100000,98256,132,223,1389,28
55,100000,98228,122,234,1416,38
56,100000,98199,117,241,1443,34
57,100000,98173,111,224,1492,32
58,100000,98143,113,220,1524,28
59,100000,98114,114,224,1548,28
60,100000,98080,119,217,1584,29
61,100000,98047,126,215,1612,26
62,100000,98014,129,207,1650,30
63,100000,97979,135,202,1684,29
64,100000,97942,138,204,1716,34
65,100000,97905,142,209,1744,33
66,100000,97868,146,214,1772,33
67,100000,97838,141,220,1801,35
68,100000,97801,141,231,1827,37
69,100000,97773,132,238,1857,37
70,100000,97752,116,246,1886,37
71,100000,97722,116,242,1920,30
72,100000,97705,96,246,1953,37
73,100000,97663,110,241,1986,28
74,100000,97630,122,227,2021,21
75,100000,97605,117,220,2058,30
76,100000,97564,141,200,2095,17
77,100000,97529,134,205,2132,42
78,100000,97498,132,208,2162,33
79,100000,97470,135,196,2199,25
80,100000,97434,130,209,2227,41
81,100000,97398,131,223,2248,35
82,100000,97373,125,224,2278,31
83,100000,97339,131,235,2295,28
84,100000,97309,125,229,2337,36
85,100000,97275,123,232,2370,36
86,100000,97245,128,232,2395,25
