tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
157,100000,95220,124,231,4425,43
158,100000,95196,121,226,4457,27
159,100000,95165,114,230,4491,38
160,100000,95136,120,216,4528,23
161,100000,95109,111,226,4554,36
162,100000,95086,110,217,4587,24
163,100000,95052,113,222,4613,31
164,100000,95026,110,208,4656,29
165,100000,95008,101,208,4683,27
166,100000,94979,107,193,4721,23
167,100000,94950,102,204,4744,34
168,100000,94917,109,194,4780,26
169,100000,94879,129,188,4804,18
170,100000,94845,134,186,4835,29
171,100000,94814,136,186,4864,29
172,100000,94788,129,192,4891,33
173,100000,94760,119,207,4914,38
174,100000,94735,110,207,4948,34
175,100000,94711,103,212,4974,31
176,100000,94686,102,220,4992,26
177,100000,94664,96,219,5021,28
178,100000,94640,95,215,5050,25
179,100000,94613,98,206,5083,24
180,100000,94584,102,193,5121,25
181,100000,94550,114,181,5155,22
182,100000,94529,111,174,5186,24
183,100000,94492,121,175,5212,27
184,100000,94467,117,176,5240,29
185,100000,94437,113,185,5265,34
186,100000,94415,114,182,5289,21
187,100000,94379,113,194,5314,37
188,100000,94351,116,197,5336,25
189,100000,94328,109,203,5360,30
190,100000,94297,118,198,5387,22
191,100000,94273,106,205,5416,36
192,100000,94254,97,199,5450,28
193,100000,94223,105,201,5471,23
194,100000,94191,106,195,5508,31
195,100000,94160,113,194,5533,24
196,100000,94138,116,183,5563,19
197,100000,94115,108,192,5585,31
198,100000,94086,105,188,5621,32
199,100000,94060,100,191,5649,31
200,100000,94034,104,190,5672,22
201,100000,94011,104,182,5703,23
202,100000,93995,91,187,5727,29
203,100000,93973,87,194,5746,26
204,100000,93940,94,189,5777,26
205,100000,93915,96,180,5809,23
206,100000,93899,96,165,5840,16
207,100000,93868,105,165,5862,22
208,100000,93843,97,175,5885,33
209,100000,93819,96,171,5914,25
210,100000,93793,106,161,5940,16
211,100000,93770,98,166,5966,31
212,100000,93732,111,168,5989,25
213,100000,93701,118,176,6005,24
214,100000,93663,130,180,6027,26
215,100000,93633,137,170,6060,23
216,100000,93602,130,183,6085,38
217,100000,93572,129,198,6101,31
218,100000,93549,114,205,6132,38
219,100000,93516,117,210,6157,30
220,100000,93493,109,217,6181,31
221,100000,93458,114,221,6207,30
222,100000,93439,110,221,6230,23
223,100000,93419,97,216,6268,33
224,100000,93392,101,208,6299,23
225,100000,93362,96,205,6337,35
226,100000,93330,109,194,6367,19
227,100000,93306,113,183,6398,20
228,100000,93272,120,180,6428,27
229,100000,93261,101,187,6451,30
230,100000,93235,95,186,6484,32
231,100000,93206,100,187,6507,24
232,100000,93177,95,186,6542,34
233,100000,93148,113,178,6561,11
234,100000,93111,124,184,6581,26
235,100000,93084,122,186,6608,29
236,100000,93057,120,185,6638,29
237,100000,93034,114,182,6670,29
238,100000,93014,97,195,6694,37
239,100000,92994,90,188,6728,27
240,100000,92967,90,204,6739,27
241,100000,92937,97,201,6765,23
242,100000,92916,98,192,6794,20
243,100000,92888,106,183,6823,20
244,100000,92866,101,181,6852,27
245,100000,92844,93,174,6889,30
246,100000,92821,95,168,6916,21
247,100000,92789,99,169,6943,28
248,100000,92762,104,168,6966,22
249,100000,92729,115,170,6986,22
250,100000,92704,117,173,7006,23
251,100000,92682,107,178,7033,32
252,100000,92662,100,175,7063,27
253,100000,92635,94,187,7084,33
254,100000,92614,90,184,7112,25
255,100000,92588,94,184,7134,22
256,100000,92560,102,182,7156,20
257,100000,92533,102,186,7179,27
258,100000,92501,113,175,7211,21
259,100000,92479,109,174,7238,26
260,100000,92453,107,169,7271,28
261,100000,92422,111,171,7296,27
262,100000,92397,104,181,7318,32
263,100000,92375,104,183,7338,22
264,100000,92357,96,182,7365,26
265,100000,92332,90,192,7386,31
266,100000,92300,97,191,7412,25
267,100000,92269,106,185,7440,22
268,100000,92245,112,176,7467,18
269,100000,92216,116,169,7499,25
270,100000,92191,109,179,7521,32
271,100000,92173,96,184,7547,31
272,100000,92142,103,177,7578,24
273,100000,92122,94,181,7603,29
274,100000,92089,102,184,7625,25
275,100000,92060,113,184,7643,18
276,100000,92036,106,190,7668,31
277,100000,92011,111,178,7700,20
278,100000,91993,96,180,7731,33
279,100000,91961,99,185,7755,29
280,100000,91927,109,180,7784,24
281,100000,91887,124,180,7809,25
282,100000,91858,135,180,7827,18
283,100000,91836,125,181,7858,32
284,100000,91810,117,195,7878,34
285,100000,91783,104,202,7911,40
286,100000,91747,111,202,7940,29
287,100000,91721,115,200,7964,22
288,100000,91691,119,201,7989,26
289,100000,91664,119,210,8007,27
290,100000,91637,110,214,8039,36
291,100000,91615,106,206,8073,26
292,100000,91584,107,196,8113,30
293,100000,91567,97,194,8142,27
294,100000,91547,90,199,8164,27
295,100000,91520,95,195,8190,22
296,100000,91503,81,199,8217,31
297,100000,91472,95,180,8253,17
298,100000,91439,108,174,8279,20
299,100000,91415,105,171,8309,27
300,100000,91383,120,161,8336,17
301,100000,91356,116,165,8363,31
302,100000,91333,106,176,8385,33
303,100000,91307,108,169,8416,24
304,100000,91284,99,184,8433,32
305,100000,91254,102,191,8453,27
306,100000,91236,97,187,8480,23
307,100000,91210,97,196,8497,26
308,100000,91184,100,188,8528,23
309,100000,91161,93,185,8561,30
310,100000,91139,97,179,8585,18
311,100000,91109,101,173,8617,26
312,100000,91090,94,172,8644,26
313,100000,91064,97,172,8667,23
314,100000,91039,100,168,8693,22
315,100000,91021,88,175,8716,30
316,100000,90999,91,164,8746,19
317,100000,90970,94,172,8764,26
318,100000,90951,88,171,8790,25
319,100000,90922,99,163,8816,18
320,100000,90892,107,162,8839,22
321,100000,90868,102,169,8861,29
322,100000,90853,98,158,8891,19
323,100000,90827,95,168,8910,29
324,100000,90813,79,172,8936,30
325,100000,90787,81,171,8961,24
326,100000,90759,94,168,8979,15
327,100000,90742,85,172,9001,26
328,100000,90727,86,157,9030,14
329,100000,90706,81,164,9049,26
330,100000,90679,80,163,9078,28
331,100000,90657,85,150,9108,17
332,100000,90641,86,141,9132,15
333,100000,90622,84,147,9147,21
334,100000,90603,76,148,9173,27
335,100000,90572,85,156,9187,22
336,100000,90546,95,146,9213,16
337,100000,90518,104,137,9241,19
338,100000,90496,107,139,9258,19
339,100000,90474,98,155,9273,31
340,100000,90457,89,160,9294,26
341,100000,90431,87,161,9321,28
342,100000,90409,87,161,9343,22
343,100000,90387,87,167,9359,22
344,100000,90370,87,165,9378,17
345,100000,90348,83,172,9397,26
346,100000,90324,85,163,9428,22
347,100000,90298,89,159,9454,22
348,100000,90271,99,148,9482,17
349,100000,90255,93,148,9504,22
350,100000,90240,84,150,9526,24
351,100000,90224,74,159,9543,26
352,100000,90206,65,160,9569,27
353,100000,90187,68,154,9591,16
354,100000,90158,82,147,9613,15
355,100000,90140,84,146,9630,16
356,100000,90120,86,142,9652,18
357,100000,90100,87,137,9676,19
358,100000,90077,81,140,9702,29
359,100000,90049,91,131,9729,18
360,100000,90021,99,135,9745,20
361,100000,89990,110,140,9760,20
362,100000,89963,114,147,9776,23
363,100000,89947,102,157,9794,28
364,100000,89917,104,166,9813,28
365,100000,89892,98,168,9842,31
