tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99997,0,3,0,0
2,100000,99950,47,3,0,0
3,100000,99915,82,3,0,0
4,100000,99880,117,3,0,0
5,100000,99850,147,3,0,0
6,100000,99803,147,50,0,47
7,100000,99768,147,85,0,35
8,100000,99723,157,117,3,35
9,100000,99691,159,147,3,30
10,100000,99653,150,194,3,47
11,100000,99624,144,229,3,35
12,100000,99588,135,274,3,45
13,100000,99553,138,259,50,32
14,100000,99520,133,262,85,38
15,100000,99485,139,256,120,29
16,100000,99456,132,262,150,36
17,100000,99413,140,250,197,35
18,100000,99385,135,248,232,33
19,100000,99352,133,238,277,35
20,100000,99318,138,235,309,29
21,100000,99298,115,240,347,43
22,100000,99264,121,239,376,28
23,100000,99222,130,236,412,33
24,100000,99180,138,235,447,34
25,100000,99144,154,222,480,20
26,100000,99113,151,221,515,34
27,100000,99083,139,234,544,42
28,100000,99062,118,233,587,42
29,100000,99024,120,241,615,36
30,100000,99000,113,239,648,31
31,100000,98971,112,235,682,30
32,100000,98935,127,236,702,21
33,100000,98891,133,240,736,38
34,100000,98853,147,222,778,24
35,100000,98822,149,209,820,29
36,100000,98797,138,209,856,36
37,100000,98772,119,222,887,44
38,100000,98737,116,230,917,38
39,100000,98707,115,240,938,31
40,100000,98685,112,227,976,25
41,100000,98663,109,228,1000,25
42,100000,98631,106,234,1029,35
43,100000,98599,108,228,1065,30
44,100000,98567,118,206,1109,22
45,100000,98522,141,190,1147,22
46,100000,98479,152,191,1178,32
47,100000,98449,150,198,1203,32
48,100000,98407,160,205,1228,32
49,100000,98374,148,215,1263,45
50,100000,98340,139,228,1293,43
51,100000,98315,134,236,1315,30
52,100000,98286,121,256,1337,42
53,100000,98263,111,257,1369,33
54,100000,98237,103,259,1401,34
55,100000,98206,109,252,1433,25
56,100000,98180,106,236,1478,29
57,100000,98153,110,216,1521,23
58,100000,98121,116,212,1551,26
59,100000,98093,113,201,1593,31
60,100000,98058,122,194,1626,26
61,100000,98027,126,187,1660,27
62,100000,97993,128,194,1685,32
63,100000,97965,128,193,1714,28
64,100000,97925,133,205,1737,35
65,100000,97894,133,210,1763,31
66,100000,97863,130,213,1794,34
67,100000,97831,134,215,1820,28
68,100000,97795,130,228,1847,40
69,100000,97762,132,227,1879,31
70,100000,97724,139,230,1907,31
71,100000,97696,135,227,1942,32
72,100000,97663,132,232,1973,36
73,100000,97631,131,231,2007,33
74,100000,97602,122,241,2035,38
75,100000,97565,131,229,2075,28
76,100000,97520,143,231,2106,33
77,100000,97493,138,232,2137,32
78,100000,97465,137,229,2169,29
79,100000,97433,132,230,2205,37
80,100000,97403,117,242,2238,45
81,100000,97360,133,231,2276,27
82,100000,97337,128,231,2304,28
83,100000,97302,131,230,2337,32
84,100000,97275,128,228,2369,30
85,100000,97238,122,242,2398,43
86,100000,97209,128,228,2435,23
87,100000,97171,131,218,2480,35
88,100000,97137,138,218,2507,27
89,100000,97105,133,227,2535,37
90,100000,97080,129,224,2567,29
91,100000,97049,122,232,2597,38
92,100000,97014,123,223,2640,34
93,100000,96976,129,232,2663,32
94,100000,96945,135,222,2698,25
95,100000,96922,127,226,2725,31
96,100000,96887,127,224,2762,35
97,100000,96851,125,233,2791,38
98,100000,96826,119,226,2829,31
99,100000,96792,130,215,2863,23
100,100000,96763,124,218,2895,35
101,100000,96730,121,229,2920,36
102,100000,96701,125,223,2951,25
103,100000,96674,118,222,2986,34
104,100000,96653,110,213,3024,29
105,100000,96624,106,215,3055,33
106,100000,96599,102,221,3078,29
107,100000,96565,109,213,3113,27
108,100000,96532,121,198,3149,21
109,100000,96501,123,202,3174,29
110,100000,96473,126,193,3208,25
111,100000,96439,126,198,3237,34
112,100000,96399,133,198,3270,33
113,100000,96377,124,200,3299,31
114,100000,96345,128,201,3326,28
115,100000,96302,137,214,3347,34
116,100000,96279,120,225,3376,40
117,100000,96259,118,222,3401,22
118,100000,96233,112,220,3435,32
119,100000,96211,91,230,3468,43
120,100000,96174,105,222,3499,23
121,100000,96148,111,214,3527,20
122,100000,96123,110,206,3561,26
123,100000,96097,114,188,3601,22
