tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
199,100000,94154,102,187,5557,30
200,100000,94126,105,185,5584,25
201,100000,94099,102,197,5602,30
202,100000,94069,105,200,5626,27
203,100000,94034,120,199,5647,20
204,100000,94010,116,195,5679,28
205,100000,93979,120,187,5714,27
206,100000,93956,113,187,5744,30
207,100000,93923,111,197,5769,35
208,100000,93894,116,191,5799,24
209,100000,93865,114,195,5826,31
210,100000,93843,113,198,5846,23
211,100000,93820,103,203,5874,33
212,100000,93796,98,205,5901,29
213,100000,93771,94,204,5931,29
214,100000,93752,91,191,5966,22
215,100000,93719,101,190,5990,23
216,100000,93694,102,183,6021,24
217,100000,93665,106,185,6044,25
218,100000,93627,125,171,6077,19
219,100000,93605,114,175,6106,33
220,100000,93585,109,171,6135,25
221,100000,93546,119,178,6157,29
222,100000,93512,115,193,6180,38
223,100000,93492,113,191,6204,22
224,100000,93470,115,186,6229,20
225,100000,93451,95,206,6248,39
226,100000,93425,87,207,6281,34
227,100000,93392,100,202,6306,20
228,100000,93376,94,195,6335,22
229,100000,93351,100,176,6373,19
230,100000,93326,99,180,6395,26
231,100000,93304,88,193,6415,33
232,100000,93274,102,170,6454,16
233,100000,93242,109,161,6488,25
234,100000,93216,110,166,6508,25
235,100000,93186,118,166,6530,22
236,100000,93155,119,177,6549,30
237,100000,93126,116,183,6575,32
238,100000,93100,116,176,6608,26
239,100000,93080,106,190,6624,30
240,100000,93050,105,196,6649,31
241,100000,93026,100,200,6674,29
242,100000,93004,96,204,6696,26
243,100000,92975,105,194,6726,20
244,100000,92941,109,192,6758,30
245,100000,92921,105,190,6784,24
246,100000,92895,109,182,6814,22
247,100000,92869,106,180,6845,29
248,100000,92847,94,185,6874,34
249,100000,92818,103,179,6900,20
250,100000,92796,99,185,6920,26
251,100000,92769,100,181,6950,26
252,100000,92744,103,179,6974,22
253,100000,92716,102,186,6996,29
254,100000,92686,110,179,7025,22
255,100000,92663,106,172,7059,27
256,100000,92632,112,177,7079,25
257,100000,92611,105,179,7105,28
258,100000,92588,98,183,7131,30
259,100000,92555,108,184,7153,23
260,100000,92522,110,186,7182,31
261,100000,92495,116,185,7204,21
262,100000,92467,121,181,7231,23
263,100000,92437,118,189,7256,33
264,100000,92408,114,194,7284,33
265,100000,92379,116,191,7314,27
266,100000,92342,125,196,7337,28
267,100000,92312,125,195,7368,30
268,100000,92283,125,203,7389,29
269,100000,92259,120,209,7412,29
270,100000,92233,109,213,7445,37
271,100000,92215,97,210,7478,30
272,100000,92194,89,212,7505,29
273,100000,92178,81,208,7533,24
274,100000,92144,89,204,7563,26
275,100000,92116,99,193,7592,18
276,100000,92102,92,185,7621,21
277,100000,92076,102,164,7658,16
278,100000,92054,90,168,7688,34
279,100000,92034,82,167,7717,28
280,100000,92005,97,157,7741,14
281,100000,91981,95,157,7767,26
282,100000,91950,104,161,7785,22
283,100000,91925,109,160,7806,20
284,100000,91906,99,173,7822,29
285,100000,91879,102,163,7856,24
286,100000,91856,94,166,7884,31
287,100000,91833,92,177,7898,25
288,100000,91807,99,170,7924,19
289,100000,91779,100,175,7946,27
290,100000,91763,93,178,7966,23
291,100000,91735,98,172,7995,23
292,100000,91709,98,174,8019,26
293,100000,91687,92,171,8050,28
294,100000,91658,105,162,8075,16
295,100000,91639,96,171,8094,28
296,100000,91614,95,170,8121,26
297,100000,91596,91,169,8144,22
298,100000,91575,83,175,8167,29
299,100000,91551,88,168,8193,19
300,100000,91532,82,165,8221,25
301,100000,91516,80,167,8237,18
302,100000,91491,84,160,8265,21
303,100000,91471,80,158,8291,24
304,100000,91446,86,155,8313,19
305,100000,91416,100,142,8342,16
306,100000,91396,95,148,8361,25
307,100000,91372,99,143,8386,20
308,100000,91348,98,150,8404,25
309,100000,91328,88,159,8425,30
310,100000,91298,98,155,8449,20
311,100000,91274,98,160,8468,24
312,100000,91251,97,168,8484,24
313,100000,91231,97,163,8509,20
314,100000,91204,94,173,8529,30
315,100000,91180,94,172,8554,24
316,100000,91148,103,165,8584,23
317,100000,91118,113,165,8604,20
318,100000,91088,116,168,8628,27
319,100000,91073,107,168,8652,24
320,100000,91043,105,180,8672,32
321,100000,91020,98,180,8702,30
322,100000,90996,92,186,8726,30
323,100000,90976,97,178,8749,15
324,100000,90959,84,188,8769,30
325,100000,90938,82,184,8796,23
326,100000,90914,82,184,8820,24
327,100000,90886,90,172,8852,20
328,100000,90869,90,159,8882,17
329,100000,90842,96,150,8912,21
330,100000,90814,100,159,8927,24
331,100000,90794,92,157,8957,28
332,100000,90765,104,151,8980,17
333,100000,90740,102,154,9004,27
334,100000,90711,103,162,9024,28
335,100000,90688,106,165,9041,20
336,100000,90669,96,173,9062,29
337,100000,90650,90,174,9086,25
338,100000,90628,83,175,9114,29
339,100000,90603,85,181,9131,23
340,100000,90571,98,173,9158,19
341,100000,90542,108,164,9186,19
342,100000,90522,106,166,9206,22
343,100000,90500,103,162,9235,25
344,100000,90473,98,169,9260,32
345,100000,90445,97,169,9289,29
346,100000,90428,94,166,9312,20
347,100000,90401,99,169,9331,22
348,100000,90378,95,177,9350,27
349,100000,90359,86,183,9372,28
350,100000,90336,92,175,9397,17
351,100000,90305,96,170,9429,27
352,100000,90279,99,164,9458,23
353,100000,90252,107,163,9478,19
354,100000,90221,115,164,9500,23
355,100000,90198,107,168,9527,31
356,100000,90182,97,166,9555,26
357,100000,90152,100,176,9572,27
358,100000,90135,86,180,9599,31
359,100000,90105,93,180,9622,23
360,100000,90077,105,177,9641,16
361,100000,90052,100,184,9664,30
362,100000,90029,106,170,9695,17
363,100000,90007,98,174,9721,30
364,100000,89982,95,175,9748,28
365,100000,89958,94,169,9779,25
