tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
134,100000,95852,103,199,3846,33
135,100000,95825,111,183,3881,19
136,100000,95789,115,194,3902,32
137,100000,95754,127,189,3930,23
138,100000,95727,125,187,3961,29
139,100000,95704,121,189,3986,27
140,100000,95677,112,199,4012,36
141,100000,95645,109,201,4045,35
142,100000,95618,109,209,4064,27
143,100000,95584,120,200,4096,23
144,100000,95552,125,204,4119,27
145,100000,95527,118,207,4148,32
146,100000,95496,122,207,4175,27
147,100000,95473,111,205,4211,34
148,100000,95449,103,202,4246,32
149,100000,95424,103,200,4273,25
150,100000,95398,98,208,4296,31
151,100000,95367,106,204,4323,23
152,100000,95337,112,196,4355,24
153,100000,95320,104,194,4382,25
154,100000,95289,109,186,4416,26
155,100000,95263,104,185,4448,31
156,100000,95225,112,190,4473,30
157,100000,95181,139,176,4504,17
158,100000,95168,121,184,4527,31
159,100000,95142,121,186,4551,26
160,100000,95112,113,199,4576,38
161,100000,95083,98,217,4602,44
162,100000,95061,107,199,4633,13
163,100000,95045,97,195,4663,26
164,100000,95023,89,208,4680,30
165,100000,95000,83,206,4711,29
166,100000,94967,94,202,4737,22
167,100000,94941,104,180,4775,16
168,100000,94910,113,158,4819,22
169,100000,94890,110,168,4832,23
170,100000,94859,108,175,4858,33
171,100000,94830,111,171,4888,26
172,100000,94797,113,173,4917,31
173,100000,94765,125,171,4939,20
174,100000,94739,120,186,4955,31
175,100000,94707,123,193,4977,29
176,100000,94667,130,203,5000,33
177,100000,94644,121,202,5033,32
178,100000,94618,121,202,5059,26
179,100000,94592,115,203,5090,32
180,100000,94562,105,223,5110,40
181,100000,94531,113,215,5141,23
182,100000,94507,111,212,5170,26
183,100000,94467,125,205,5203,26
184,100000,94442,120,203,5235,30
185,100000,94418,113,208,5261,31
186,100000,94392,115,200,5293,24
187,100000,94362,105,200,5333,40
188,100000,94346,96,202,5356,25
189,100000,94316,102,200,5382,24
190,100000,94293,99,200,5408,26
191,100000,94265,97,200,5438,30
192,100000,94231,115,185,5469,16
193,100000,94200,116,191,5493,30
194,100000,94184,109,174,5533,23
195,100000,94166,99,177,5558,28
196,100000,94142,89,187,5582,34
197,100000,94116,84,192,5608,31
198,100000,94092,92,178,5638,16
199,100000,94070,96,180,5654,18
200,100000,94058,84,174,5684,24
201,100000,94029,87,177,5707,26
202,100000,94014,78,173,5735,24
203,100000,93994,76,161,5769,22
204,100000,93969,89,142,5800,12
205,100000,93955,74,155,5816,29
206,100000,93932,82,152,5834,15
207,100000,93900,94,148,5858,20
208,100000,93864,105,147,5884,25
209,100000,93836,119,137,5908,14
210,100000,93806,126,138,5930,23
211,100000,93780,120,158,5942,32
212,100000,93750,114,165,5971,36
213,100000,93719,117,178,5986,28
214,100000,93688,118,188,6006,30
215,100000,93658,122,189,6031,26
216,100000,93634,116,205,6045,30
217,100000,93615,104,213,6068,31
218,100000,93585,103,212,6100,31
219,100000,93561,97,206,6136,30
220,100000,93546,88,202,6164,24
221,100000,93522,93,191,6194,19
222,100000,93495,90,195,6220,30
223,100000,93466,95,189,6250,24
224,100000,93440,106,173,6281,15
225,100000,93403,119,166,6312,24
226,100000,93359,136,163,6342,27
227,100000,93334,132,168,6366,29
228,100000,93303,137,175,6385,26
229,100000,93276,127,182,6415,37
230,100000,93245,114,202,6439,44
231,100000,93224,110,212,6454,25
232,100000,93197,106,219,6478,31
233,100000,93173,103,219,6505,27
234,100000,93150,95,221,6534,31
235,100000,93124,100,216,6560,21
236,100000,93104,93,206,6597,27
237,100000,93086,87,186,6641,24
238,100000,93057,93,184,6666,23
239,100000,93036,88,179,6697,26
240,100000,93012,92,172,6724,20
241,100000,92994,92,159,6755,18
242,100000,92965,92,167,6776,29
243,100000,92945,91,161,6803,21
244,100000,92918,94,161,6827,24
245,100000,92885,109,156,6850,18
246,100000,92857,108,159,6876,29
247,100000,92829,116,159,6896,20
248,100000,92796,122,168,6914,27
249,100000,92765,120,172,6943,33
250,100000,92733,124,179,6964,28
251,100000,92713,116,183,6988,28
252,100000,92687,109,198,7006,33
253,100000,92650,115,200,7035,31
254,100000,92621,112,212,7055,32
255,100000,92592,121,205,7082,20
256,100000,92553,134,198,7115,26
257,100000,92532,118,207,7143,37
258,100000,92508,113,208,7171,29
259,100000,92484,108,204,7204,29
260,100000,92462,91,212,7235,39
261,100000,92435,97,201,7267,21
262,100000,92405,103,205,7287,24
263,100000,92378,106,203,7313,24
264,100000,92358,104,188,7350,22
265,100000,92340,95,186,7379,27
266,100000,92316,89,187,7408,30
267,100000,92301,77,175,7447,27
268,100000,92281,77,174,7468,20
269,100000,92261,79,168,7492,18
270,100000,92238,78,168,7516,24
271,100000,92212,89,161,7538,15
272,100000,92195,86,154,7565,20
273,100000,92170,91,144,7595,20
274,100000,92143,95,140,7622,23
275,100000,92118,94,146,7642,26
276,100000,92088,107,145,7660,17
277,100000,92071,99,146,7684,25
278,100000,92049,94,158,7699,27
279,100000,92016,102,163,7719,25
280,100000,91990,98,173,7739,30
281,100000,91964,107,167,7762,17
282,100000,91943,106,163,7788,22
283,100000,91925,91,179,7805,33
284,100000,91908,82,180,7830,26
285,100000,91883,81,179,7857,26
286,100000,91862,81,175,7882,21
287,100000,91843,82,163,7912,18
288,100000,91807,101,163,7929,17
289,100000,91777,106,166,7951,25
290,100000,91754,108,154,7984,21
291,100000,91724,119,147,8010,19
292,100000,91696,111,157,8036,36
293,100000,91676,101,166,8057,30
294,100000,91655,99,171,8075,23
295,100000,91636,88,184,8092,30
296,100000,91608,88,187,8117,28
297,100000,91592,84,186,8138,20
298,100000,91570,85,188,8157,21
299,100000,91539,97,171,8193,19
300,100000,91513,95,169,8223,28
301,100000,91488,104,162,8246,16
302,100000,91462,108,154,8276,22
303,100000,91431,108,157,8304,31
304,100000,91394,119,163,8324,26
305,100000,91379,109,167,8345,25
306,100000,91361,101,174,8364,26
307,100000,91338,93,177,8392,31
308,100000,91308,86,198,8408,37
309,100000,91282,97,191,8430,15
310,100000,91266,95,178,8461,18
311,100000,91243,95,175,8487,23
312,100000,91221,87,180,8512,30
313,100000,91203,79,180,8538,26
314,100000,91183,83,165,8569,16
315,100000,91158,85,151,8606,23
316,100000,91129,92,158,8621,22
317,100000,91103,100,158,8639,18
318,100000,91076,107,155,8662,20
319,100000,91040,118,150,8692,25
320,100000,91019,110,153,8718,29
321,100000,90989,114,163,8734,26
322,100000,90967,109,167,8757,27
323,100000,90941,99,181,8779,36
324,100000,90911,108,184,8797,21
325,100000,90894,95,194,8817,30
326,100000,90868,99,191,8842,22
327,100000,90838,103,188,8871,26
328,100000,90819,92,192,8897,30
329,100000,90793,101,182,8924,17
330,100000,90770,98,172,8960,26
331,100000,90750,88,181,8981,30
332,100000,90724,95,170,9011,19
333,100000,90704,89,174,9033,26
334,100000,90682,88,171,9059,23
335,100000,90668,82,161,9089,20
336,100000,90646,78,170,9106,26
337,100000,90617,87,164,9132,20
338,100000,90599,83,156,9162,22
339,100000,90571,97,151,9181,14
340,100000,90552,94,147,9207,22
341,100000,90524,93,153,9230,29
342,100000,90498,101,151,9250,18
343,100000,90483,88,153,9276,28
344,100000,90458,94,152,9296,19
345,100000,90429,95,158,9318,28
346,100000,90409,89,170,9332,26
347,100000,90384,99,163,9354,15
348,100000,90362,96,159,9383,25
349,100000,90340,89,170,9401,29
350,100000,90322,87,162,9429,20
351,100000,90301,83,168,9448,25
352,100000,90278,84,162,9476,22
353,100000,90255,85,158,9502,22
354,100000,90233,89,161,9517,18
355,100000,90212,89,157,9542,21
356,100000,90188,90,151,9571,23
357,100000,90166,89,154,9591,23
358,100000,90148,85,151,9616,22
359,100000,90123,89,150,9638,21
360,100000,90097,91,152,9660,24
361,100000,90076,90,156,9678,22
362,100000,90062,86,153,9699,18
363,100000,90033,90,155,9722,25
364,100000,90006,91,158,9745,26
365,100000,89990,86,157,9767,21
