tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99997,0,3,0,0
2,100000,99939,58,3,0,0
3,100000,99894,103,3,0,0
4,100000,99859,138,3,0,0
5,100000,99828,169,3,0,0
6,100000,99797,142,61,0,58
7,100000,99758,136,106,0,45
8,100000,99722,137,138,3,35
9,100000,99683,145,169,3,31
10,100000,99648,149,200,3,31
11,100000,99619,139,239,3,39
12,100000,99589,133,275,3,36
13,100000,99555,128,256,61,39
14,100000,99531,117,246,106,35
15,100000,99508,111,240,141,29
16,100000,99481,108,239,172,30
17,100000,99433,122,242,203,34
18,100000,99402,129,227,242,24
19,100000,99377,131,214,278,23
20,100000,99341,140,202,317,27
21,100000,99307,126,215,352,48
22,100000,99272,130,217,381,31
23,100000,99238,139,212,411,25
24,100000,99198,143,214,445,36
25,100000,99168,139,224,469,34
26,100000,99136,136,236,492,35
27,100000,99107,131,243,519,34
28,100000,99077,121,235,567,40
29,100000,99040,128,234,598,30
30,100000,99014,122,241,623,32
31,100000,98988,119,234,659,29
32,100000,98967,110,230,693,30
33,100000,98938,102,232,728,37
34,100000,98909,105,224,762,26
35,100000,98875,113,210,802,26
36,100000,98842,125,201,832,21
37,100000,98801,137,198,864,29
38,100000,98772,137,198,893,29
39,100000,98743,132,202,923,34
40,100000,98703,139,198,960,33
41,100000,98665,136,213,986,41
42,100000,98637,135,216,1012,29
43,100000,98613,130,224,1033,29
44,100000,98576,127,235,1062,40
45,100000,98555,110,244,1091,38
46,100000,98513,124,238,1125,28
47,100000,98478,135,229,1158,24
48,100000,98454,122,225,1199,37
49,100000,98413,142,217,1228,21
50,100000,98377,136,230,1257,42
51,100000,98343,135,225,1297,35
52,100000,98310,144,211,1335,24
53,100000,98281,132,224,1363,41
54,100000,98244,133,236,1387,36
55,100000,98209,134,233,1424,34
56,100000,98184,126,245,1445,33
57,100000,98144,137,232,1487,29
58,100000,98120,124,234,1522,37
59,100000,98093,116,245,1546,35
60,100000,98062,122,229,1587,25
61,100000,98033,111,233,1623,40
62,100000,98006,114,223,1657,24
63,100000,97976,117,217,1690,27
64,100000,97948,114,219,1719,31
65,100000,97920,113,211,1756,29
66,100000,97881,125,203,1791,27
67,100000,97847,129,208,1816,30
68,100000,97816,132,196,1856,28
69,100000,97780,140,200,1880,28
70,100000,97755,126,212,1907,39
71,100000,97727,120,215,1938,34
72,100000,97696,120,217,1967,31
73,100000,97674,106,226,1994,36
74,100000,97639,116,221,2024,25
75,100000,97612,115,221,2052,28
76,100000,97585,111,224,2080,31
77,100000,97555,119,207,2119,22
78,100000,97525,114,208,2153,35
79,100000,97498,114,204,2184,27
80,100000,97471,114,195,2220,27
81,100000,97440,115,200,2245,30
82,100000,97413,112,202,2273,30
83,100000,97390,108,198,2304,27
84,100000,97359,112,203,2326,27
85,100000,97316,124,199,2361,31
86,100000,97291,122,199,2388,27
87,100000,97265,125,195,2415,23
88,100000,97222,137,196,2445,31
89,100000,97193,123,209,2475,43
90,100000,97170,121,207,2502,25
91,100000,97145,120,206,2529,26
92,100000,97119,103,218,2560,43
93,100000,97094,99,220,2587,29
94,100000,97067,103,220,2610,23
95,100000,97041,104,214,2641,25
96,100000,97003,116,197,2684,26
97,100000,96970,124,197,2709,25
98,100000,96936,131,198,2735,27
99,100000,96912,129,181,2778,26
100,100000,96888,115,190,2807,38
101,100000,96863,107,200,2830,33
102,100000,96837,99,209,2855,34
103,100000,96810,102,207,2881,24
104,100000,96778,110,206,2906,24
105,100000,96746,117,204,2933,25
106,100000,96717,120,204,2959,26
107,100000,96699,111,193,2997,27
108,100000,96677,101,192,3030,32
109,100000,96654,92,190,3064,32
110,100000,96629,88,195,3088,29
111,100000,96588,111,189,3112,18
112,100000,96551,126,186,3137,22
113,100000,96523,131,183,3163,23
114,100000,96487,142,181,3190,25
115,100000,96456,132,190,3222,41
116,100000,96424,127,195,3254,37
117,100000,96398,125,194,3283,28
118,100000,96370,117,212,3301,36
119,100000,96345,111,221,3323,31
120,100000,96317,107,230,3346,32
121,100000,96283,115,231,3371,26
122,100000,96258,112,218,3412,28
123,100000,96229,116,206,3449,25
124,100000,96195,122,206,3477,28
125,100000,96170,113,204,3513,34
126,100000,96149,109,198,3544,25
127,100000,96106,123,195,3576,29
128,100000,96079,116,203,3602,34
129,100000,96053,117,200,3630,25
130,100000,96029,120,196,3655,21
131,100000,95986,120,211,3683,43
132,100000,95954,125,204,3717,27
133,100000,95923,130,205,3742,26
134,100000,95896,133,200,3771,24
135,100000,95870,116,209,3805,43
136,100000,95853,101,216,3830,32
137,100000,95829,94,226,3851,31
138,100000,95800,96,210,3894,27
139,100000,95771,99,209,3921,26
140,100000,95746,107,200,3947,17
141,100000,95710,119,200,3971,24
142,100000,95681,119,186,4014,29
143,100000,95651,120,183,4046,29
144,100000,95628,118,177,4077,25
145,100000,95603,107,186,4104,36
146,100000,95566,115,189,4130,29
147,100000,95546,105,202,4147,30
148,100000,95521,107,201,4171,23
149,100000,95494,109,197,4200,25
150,100000,95464,102,205,4229,37
151,100000,95443,103,200,4254,20
152,100000,95414,107,189,4290,25
153,100000,95381,113,187,4319,27
154,100000,95347,117,187,4349,30
155,100000,95317,126,185,4372,21
156,100000,95292,122,189,4397,29
