tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99997,0,3,0,0
2,100000,99958,39,3,0,0
3,100000,99919,78,3,0,0
4,100000,99896,101,3,0,0
5,100000,99872,125,3,0,0
6,100000,99849,109,42,0,39
7,100000,99819,100,81,0,39
8,100000,99774,122,101,3,23
9,100000,99749,123,125,3,24
10,100000,99715,134,148,3,23
11,100000,99675,144,178,3,30
12,100000,99643,131,223,3,45
13,100000,99605,144,209,42,25
14,100000,99560,155,204,81,34
15,100000,99524,151,221,104,40
16,100000,99490,153,229,128,32
17,100000,99444,161,244,151,38
18,100000,99413,147,259,181,45
19,100000,99389,135,250,226,36
20,100000,99359,131,259,251,34
21,100000,99321,123,271,285,46
22,100000,99291,122,262,325,31
23,100000,99250,139,254,357,24
24,100000,99224,135,246,395,30
25,100000,99194,127,239,440,38
26,100000,99163,128,233,476,30
27,100000,99135,115,240,510,41
28,100000,99097,127,220,556,26
29,100000,99066,128,219,587,30
30,100000,99023,140,226,611,31
31,100000,98989,146,224,641,28
32,100000,98955,142,224,679,38
33,100000,98920,146,225,709,31
34,100000,98890,133,227,750,43
35,100000,98861,128,235,776,34
36,100000,98826,129,239,806,34
37,100000,98801,119,243,837,35
38,100000,98768,122,245,865,30
39,100000,98737,124,236,903,29
40,100000,98712,114,240,934,35
41,100000,98673,128,222,977,25
42,100000,98645,123,221,1011,33
43,100000,98606,131,218,1045,31
44,100000,98584,128,208,1080,25
45,100000,98547,126,217,1110,39
46,100000,98519,126,216,1139,28
47,100000,98486,120,220,1174,39
48,100000,98451,133,217,1199,22
49,100000,98418,129,221,1232,37
50,100000,98380,139,218,1263,28
51,100000,98343,143,226,1288,33
52,100000,98316,135,222,1327,35
53,100000,98294,124,227,1355,33
54,100000,98269,111,226,1394,38
55,100000,98234,109,241,1416,37
56,100000,98196,120,231,1453,27
57,100000,98172,122,225,1481,22
58,100000,98134,135,217,1514,25
59,100000,98106,128,217,1549,35
60,100000,98077,119,222,1582,38
61,100000,98037,135,208,1620,24
62,100000,98010,124,209,1657,38
63,100000,97978,128,210,1684,28
64,100000,97943,134,217,1706,29
65,100000,97906,131,232,1731,40
66,100000,97869,141,224,1766,27
67,100000,97836,142,218,1804,32
68,100000,97809,134,229,1828,35
69,100000,97771,135,228,1866,37
70,100000,97740,129,237,1894,37
71,100000,97709,127,241,1923,33
72,100000,97687,122,228,1963,27
73,100000,97657,114,239,1990,38
74,100000,97630,110,238,2022,31
75,100000,97607,102,234,2057,31
76,100000,97576,111,219,2094,22
77,100000,97535,122,212,2131,30
78,100000,97501,129,206,2164,27
79,100000,97468,139,202,2191,23
80,100000,97441,135,195,2229,31
81,100000,97412,123,205,2260,41
