tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99995,0,5,0,0
2,100000,99944,51,5,0,0
3,100000,99918,77,5,0,0
4,100000,99887,108,5,0,0
5,100000,99854,141,5,0,0
6,100000,99816,128,56,0,51
7,100000,99782,136,82,0,26
8,100000,99748,139,108,5,31
9,100000,99710,144,141,5,33
10,100000,99673,143,179,5,38
11,100000,99622,160,213,5,34
12,100000,99586,162,247,5,34
13,100000,99547,163,234,56,38
14,100000,99512,161,245,82,37
15,100000,99483,139,265,113,51
16,100000,99456,130,268,146,36
17,100000,99426,121,269,184,39
18,100000,99385,127,270,218,35
19,100000,99356,127,265,252,29
20,100000,99331,125,254,290,27
21,100000,99297,129,247,327,30
22,100000,99270,115,237,378,41
23,100000,99243,113,230,414,29
24,100000,99211,120,216,453,25
25,100000,99177,120,215,488,34
26,100000,99149,121,213,517,27
27,100000,99124,119,213,544,27
28,100000,99097,114,215,574,32
29,100000,99061,116,208,615,34
30,100000,99030,119,207,644,28
31,100000,98998,126,207,669,25
32,100000,98969,128,200,703,27
33,100000,98940,121,209,730,36
34,100000,98899,131,213,757,31
35,100000,98874,124,213,789,32
36,100000,98843,126,208,823,29
37,100000,98808,132,209,851,29
38,100000,98779,120,225,876,41
39,100000,98746,128,223,903,25
40,100000,98713,130,218,939,31
41,100000,98680,128,222,970,35
42,100000,98648,131,219,1002,29
43,100000,98608,138,223,1031,33
44,100000,98587,126,227,1060,33
45,100000,98553,127,219,1101,33
46,100000,98515,133,226,1126,32
47,100000,98489,119,235,1157,40
48,100000,98460,127,221,1192,21
49,100000,98423,130,226,1221,34
50,100000,98389,126,231,1254,38
51,100000,98363,126,224,1287,26
52,100000,98333,127,220,1320,29
53,100000,98303,120,225,1352,37
54,100000,98274,115,219,1392,34
55,100000,98249,114,224,1413,26
56,100000,98215,118,220,1447,30
57,100000,98175,128,212,1485,30
58,100000,98149,125,215,1511,29
59,100000,98121,128,211,1540,25
60,100000,98097,118,208,1577,34
61,100000,98057,118,214,1611,40
62,100000,98027,122,214,1637,26
63,100000,97986,135,212,1667,28
64,100000,97951,146,206,1697,24
65,100000,97922,135,217,1726,40
66,100000,97893,134,222,1751,30
67,100000,97859,127,229,1785,41
68,100000,97828,123,224,1825,35
69,100000,97790,132,227,1851,29
70,100000,97757,136,228,1879,29
71,100000,97724,135,238,1903,34
72,100000,97696,132,229,1943,31
73,100000,97661,129,237,1973,38
74,100000,97635,122,229,2014,33
75,100000,97602,122,227,2049,33
76,100000,97574,122,226,2078,28
77,100000,97548,113,232,2107,35
78,100000,97530,105,224,2141,26
79,100000,97501,101,226,2172,33
80,100000,97474,100,216,2210,28
81,100000,97447,101,209,2243,26
