tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99995,0,5,0,0
2,100000,99950,45,5,0,0
3,100000,99918,77,5,0,0
4,100000,99882,113,5,0,0
5,100000,99849,146,5,0,0
6,100000,99831,119,50,0,45
7,100000,99801,117,82,0,32
8,100000,99769,113,113,5,36
9,100000,99741,108,146,5,33
10,100000,99707,124,164,5,18
11,100000,99672,129,194,5,30
12,100000,99647,122,226,5,32
13,100000,99616,125,209,50,28
14,100000,99585,122,211,82,34
15,100000,99557,115,210,118,35
16,100000,99525,122,202,151,25
17,100000,99496,120,215,169,31
18,100000,99468,117,216,199,31
19,100000,99442,115,212,231,28
20,100000,99419,106,216,259,32
21,100000,99399,97,211,293,29
22,100000,99358,110,204,328,28
23,100000,99325,117,205,353,26
24,100000,99300,119,197,384,23
25,100000,99268,131,186,415,20
26,100000,99235,123,199,443,41
27,100000,99198,127,200,475,33
28,100000,99167,133,196,504,25
29,100000,99149,119,200,532,32
30,100000,99108,127,207,558,33
31,100000,99071,127,221,581,37
32,100000,99043,124,232,601,31
33,100000,99017,132,209,642,18
34,100000,98982,126,217,675,41
35,100000,98953,118,229,700,37
36,100000,98927,116,225,732,28
37,100000,98903,114,218,765,26
38,100000,98875,107,216,802,35
39,100000,98843,110,214,833,29
40,100000,98817,110,222,851,26
41,100000,98787,116,205,892,24
42,100000,98754,121,196,929,28
43,100000,98721,122,200,957,32
44,100000,98679,138,200,983,26
45,100000,98641,146,195,1018,30
46,100000,98608,146,199,1047,33
47,100000,98579,142,206,1073,33
48,100000,98549,130,224,1097,42
49,100000,98518,123,234,1125,38
50,100000,98483,125,235,1157,33
51,100000,98458,121,238,1183,29
52,100000,98419,130,238,1213,30
53,100000,98386,132,236,1246,31
54,100000,98344,139,238,1279,35
55,100000,98315,143,221,1321,25
56,100000,98272,147,222,1359,39
57,100000,98245,141,222,1392,33
58,100000,98215,129,235,1421,42
59,100000,98171,144,234,1451,29
60,100000,98136,136,246,1482,43
61,100000,98101,144,238,1517,27
62,100000,98067,148,243,1542,30
63,100000,98031,140,248,1581,44
64,100000,98010,126,250,1614,35
65,100000,97979,122,243,1656,35
66,100000,97955,112,248,1685,34
67,100000,97928,103,241,1728,36
68,100000,97885,125,235,1755,21
69,100000,97856,123,236,1785,31
70,100000,97825,130,216,1829,24
71,100000,97794,134,208,1864,27
72,100000,97756,129,216,1899,43
73,100000,97721,135,211,1933,29
74,100000,97686,139,206,1969,31
75,100000,97660,134,216,1990,31
76,100000,97626,130,223,2021,38
77,100000,97594,127,234,2045,35
78,100000,97563,123,242,2072,35
79,100000,97528,132,225,2115,26
80,100000,97496,130,230,2144,34
81,100000,97475,119,231,2175,32
82,100000,97443,120,231,2206,31
83,100000,97409,119,228,2244,35
84,100000,97379,117,225,2279,32
85,100000,97350,125,211,2314,21
86,100000,97319,124,217,2340,32
87,100000,97293,116,217,2374,34
88,100000,97264,115,215,2406,30
89,100000,97238,112,213,2437,29
90,100000,97195,124,209,2472,31
91,100000,97160,133,203,2504,26
92,100000,97137,127,211,2525,29
93,100000,97102,136,205,2557,26
94,100000,97064,131,214,2591,43
95,100000,97044,116,219,2621,35
96,100000,97024,113,213,2650,23
97,100000,96981,121,217,2681,35
98,100000,96943,121,229,2707,38
99,100000,96913,131,220,2736,20
100,100000,96878,146,214,2762,20
101,100000,96852,129,214,2805,43
102,100000,96828,115,217,2840,38
103,100000,96801,112,224,2863,30
104,100000,96773,105,224,2898,35
105,100000,96747,105,212,2936,26
106,100000,96711,117,216,2956,24
107,100000,96676,125,223,2976,27
108,100000,96650,123,208,3019,28
109,100000,96624,123,196,3057,26
110,100000,96597,114,202,3087,36
111,100000,96573,103,202,3122,35
112,100000,96546,104,202,3148,26
113,100000,96508,116,204,3172,26
114,100000,96473,124,204,3199,27
115,100000,96447,126,200,3227,24
116,100000,96424,122,201,3253,27
117,100000,96398,110,203,3289,38
118,100000,96360,113,203,3324,35
119,100000,96324,123,203,3350,26
120,100000,96295,129,200,3376,23
121,100000,96265,133,199,3403,26
122,100000,96234,126,213,3427,38
123,100000,96203,121,222,3454,36
124,100000,96171,124,213,3492,29
125,100000,96152,113,208,3527,30
126,100000,96127,107,213,3553,31
127,100000,96096,107,221,3576,31
128,100000,96074,97,227,3602,32
129,100000,96043,109,208,3640,19
130,100000,96014,113,197,3676,25
131,100000,95984,112,199,3705,31
132,100000,95952,122,191,3735,22
133,100000,95924,119,191,3766,31
134,100000,95889,125,189,3797,29
135,100000,95857,127,187,3829,30
136,100000,95837,115,200,3848,32
137,100000,95795,129,203,3873,28
138,100000,95768,121,207,3904,35
139,100000,95739,118,217,3926,32
140,100000,95706,131,206,3957,20
141,100000,95676,119,219,3986,42
142,100000,95658,110,216,4016,27
143,100000,95623,116,213,4048,29
144,100000,95591,115,218,4076,33
145,100000,95564,112,213,4111,30
146,100000,95537,121,199,4143,18
147,100000,95505,118,214,4163,35
148,100000,95482,109,204,4205,32
149,100000,95459,105,204,4232,27
150,100000,95428,109,202,4261,27
151,100000,95404,101,201,4294,32
152,100000,95381,101,194,4324,23
153,100000,95344,115,199,4342,23
154,100000,95314,114,195,4377,31
155,100000,95283,121,187,4409,24
156,100000,95250,131,183,4436,23
157,100000,95211,133,193,4463,37
158,100000,95183,131,191,4495,30
159,100000,95150,133,199,4518,31
160,100000,95124,126,209,4541,33
161,100000,95105,106,217,4572,39
162,100000,95083,100,221,4596,28
163,100000,95053,97,231,4619,33
164,100000,95030,94,220,4656,26
165,100000,94996,109,209,4686,19
166,100000,94970,113,200,4717,22
167,100000,94941,112,197,4750,30
168,100000,94914,116,181,4789,23
169,100000,94885,111,187,4817,34
170,100000,94860,110,180,4850,26
171,100000,94828,113,183,4876,29
172,100000,94800,114,191,4895,27
173,100000,94765,120,198,4917,29
174,100000,94735,125,193,4947,25
175,100000,94706,122,202,4970,32
176,100000,94674,126,196,5004,28
177,100000,94642,123,205,5030,35
178,100000,94615,120,206,5059,30
179,100000,94591,115,208,5086,29
180,100000,94559,115,211,5115,32
