tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
1,100000,99995,0,5,0,0
2,100000,99942,53,5,0,0
3,100000,99906,89,5,0,0
4,100000,99874,121,5,0,0
5,100000,99839,156,5,0,0
6,100000,99805,137,58,0,53
7,100000,99777,129,94,0,36
8,100000,99738,136,121,5,32
9,100000,99703,136,156,5,35
10,100000,99665,140,190,5,34
11,100000,99627,150,218,5,28
12,100000,99593,145,257,5,39
13,100000,99556,147,239,58,35
14,100000,99520,145,241,94,38
15,100000,99481,146,247,126,38
16,100000,99442,151,246,161,34
17,100000,99409,147,249,195,37
18,100000,99369,151,257,223,36
19,100000,99324,157,257,262,39
20,100000,99297,145,261,297,39
21,100000,99266,143,256,335,33
22,100000,99233,136,258,373,40
23,100000,99195,129,269,407,45
24,100000,99168,129,259,444,27
25,100000,99138,128,254,480,31
26,100000,99104,129,248,519,33
27,100000,99071,124,247,558,38
28,100000,99037,131,241,591,27
29,100000,99003,135,231,631,30
30,100000,98967,137,220,676,34
31,100000,98939,132,226,703,33
32,100000,98910,127,229,734,34
33,100000,98877,126,230,767,34
34,100000,98837,130,228,805,36
35,100000,98799,140,229,832,28
36,100000,98766,144,228,862,29
37,100000,98732,145,227,896,33
38,100000,98690,147,234,929,40
39,100000,98663,136,238,963,38
40,100000,98638,128,237,997,33
41,100000,98605,127,235,1033,34
42,100000,98573,117,249,1061,42
43,100000,98543,120,247,1090,27
44,100000,98503,135,239,1123,25
45,100000,98460,145,232,1163,33
46,100000,98412,161,226,1201,32
47,100000,98370,173,223,1234,30
48,100000,98338,165,229,1268,40
49,100000,98296,164,230,1310,43
50,100000,98253,159,251,1337,48
51,100000,98221,149,268,1362,42
52,100000,98188,150,267,1395,32
53,100000,98163,133,277,1427,42
54,100000,98132,121,290,1457,43
55,100000,98092,129,282,1497,32
56,100000,98055,133,272,1540,33
57,100000,98016,147,249,1588,25
58,100000,97970,162,238,1630,31
59,100000,97933,159,246,1662,40
60,100000,97883,172,241,1704,37
61,100000,97858,158,237,1747,39
62,100000,97828,142,251,1779,46
63,100000,97799,134,255,1812,37
64,100000,97764,119,280,1837,50
65,100000,97732,126,274,1868,25
66,100000,97706,122,264,1908,30
67,100000,97666,133,256,1945,29
68,100000,97640,124,252,1984,35
69,100000,97599,133,238,2030,32
70,100000,97557,149,227,2067,26
71,100000,97535,131,217,2117,40
72,100000,97496,144,218,2142,26
73,100000,97467,132,229,2172,41
74,100000,97439,118,242,2201,42
75,100000,97411,124,229,2236,22
76,100000,97376,120,236,2268,39
77,100000,97354,113,239,2294,29
78,100000,97317,122,227,2334,28
79,100000,97277,134,229,2360,28
80,100000,97254,122,223,2401,35
