tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
87,100000,97265,105,222,2408,38
88,100000,97238,97,218,2447,35
89,100000,97198,115,217,2470,22
90,100000,97170,121,206,2503,22
91,100000,97140,125,204,2531,26
92,100000,97111,127,210,2552,27
93,100000,97075,123,210,2592,40
94,100000,97039,131,200,2630,28
95,100000,97010,130,195,2665,30
96,100000,96983,128,202,2687,29
97,100000,96947,128,216,2709,36
98,100000,96921,118,226,2735,36
99,100000,96891,119,228,2762,29
100,100000,96862,121,215,2802,27
101,100000,96839,108,223,2830,36
102,100000,96804,117,219,2860,26
103,100000,96777,114,220,2889,30
104,100000,96745,117,213,2925,29
105,100000,96706,133,200,2961,23
106,100000,96678,126,206,2990,35
107,100000,96656,121,206,3017,27
108,100000,96619,126,202,3053,32
109,100000,96584,122,215,3079,39
110,100000,96553,125,213,3109,28
111,100000,96522,134,206,3138,22
112,100000,96492,127,220,3161,37
113,100000,96463,121,220,3196,35
114,100000,96428,125,224,3223,31
115,100000,96402,120,223,3255,31
116,100000,96376,116,214,3294,30
117,100000,96342,121,215,3322,29
118,100000,96309,119,228,3344,35
119,100000,96287,115,217,3381,26
120,100000,96266,110,208,3416,26
121,100000,96232,110,211,3447,34
122,100000,96208,101,213,3478,33
123,100000,96175,112,205,3508,22
124,100000,96150,116,197,3537,21
125,100000,96106,126,196,3572,34
126,100000,96077,131,194,3598,24
127,100000,96054,121,201,3624,33
128,100000,96015,135,192,3658,25
129,100000,95985,121,203,3691,44
130,100000,95958,119,210,3713,29
131,100000,95931,123,212,3734,23
132,100000,95906,109,217,3768,39
133,100000,95874,111,223,3792,30
134,100000,95850,108,217,3825,27
135,100000,95821,110,219,3850,27
136,100000,95797,109,200,3894,25
137,100000,95776,98,203,3923,32
138,100000,95741,109,204,3946,24
139,100000,95714,107,194,3985,29
140,100000,95686,111,188,4015,24
141,100000,95657,119,182,4042,21
142,100000,95620,121,190,4069,35
143,100000,95595,119,192,4094,27
144,100000,95567,119,188,4126,28
145,100000,95543,114,193,4150,29
146,100000,95509,111,201,4179,37
147,100000,95483,112,202,4203,25
148,100000,95462,105,209,4224,28
149,100000,95423,120,198,4259,24
150,100000,95391,118,205,4286,34
151,100000,95364,119,203,4314,26
152,100000,95340,122,195,4343,21
153,100000,95319,104,197,4380,39
154,100000,95292,99,204,4405,32
155,100000,95276,88,203,4433,27
156,100000,95254,86,203,4457,24
157,100000,95231,88,190,4491,21
158,100000,95204,88,191,4517,27
159,100000,95175,101,186,4538,16
160,100000,95154,100,169,4577,22
161,100000,95124,107,160,4609,23
162,100000,95090,114,160,4636,27
163,100000,95066,109,165,4660,29
164,100000,95043,111,165,4681,21
165,100000,95005,119,168,4708,30
166,100000,94982,108,186,4724,34
167,100000,94949,117,188,4746,24
168,100000,94927,116,188,4769,23
169,100000,94899,106,199,4796,38
170,100000,94862,120,193,4825,23
171,100000,94836,113,205,4846,33
172,100000,94809,118,197,4876,22
173,100000,94779,120,191,4910,28
174,100000,94754,108,204,4934,37
175,100000,94731,105,207,4957,26
176,100000,94704,105,196,4995,27
177,100000,94680,99,203,5018,30
178,100000,94658,96,195,5051,25
179,100000,94613,118,196,5073,23
180,100000,94590,114,195,5101,27
181,100000,94561,119,182,5138,24
182,100000,94529,129,178,5164,22
183,100000,94500,113,196,5191,45
184,100000,94469,121,189,5221,23
185,100000,94438,123,193,5246,29
186,100000,94416,113,202,5269,32
187,100000,94389,111,204,5296,29
188,100000,94364,105,211,5320,31
189,100000,94336,102,220,5342,31
190,100000,94304,112,197,5387,22
191,100000,94276,113,201,5410,27
192,100000,94259,105,197,5439,25
193,100000,94235,101,193,5471,28
194,100000,94207,97,196,5500,32
195,100000,94175,101,193,5531,28
196,100000,94155,104,179,5562,17
197,100000,94130,105,181,5584,24
198,100000,94098,109,182,5611,28
199,100000,94072,103,189,5636,32
200,100000,94044,111,181,5664,20
201,100000,94023,107,174,5696,25
202,100000,93995,103,178,5724,32
203,100000,93971,101,187,5741,26
204,100000,93945,99,191,5765,28
205,100000,93928,95,184,5793,21
206,100000,93901,94,180,5825,28
207,100000,93875,96,184,5845,24
208,100000,93847,98,185,5870,26
209,100000,93818,110,170,5902,17
210,100000,93787,114,171,5928,27
211,100000,93762,113,169,5956,26
212,100000,93743,104,176,5977,28
213,100000,93715,103,177,6005,29
214,100000,93682,105,184,6029,31
215,100000,93653,109,183,6055,25
216,100000,93624,119,185,6072,19
217,100000,93590,125,186,6099,28
218,100000,93571,111,193,6125,33
219,100000,93544,109,194,6153,29
220,100000,93523,101,194,6182,29
221,100000,93495,95,197,6213,34
222,100000,93466,105,191,6238,19
223,100000,93445,99,199,6257,27
224,100000,93416,107,192,6285,21
225,100000,93378,117,187,6318,28
226,100000,93347,119,187,6347,29
227,100000,93313,132,179,6376,21
228,100000,93285,131,174,6410,29
229,100000,93257,121,193,6429,38
230,100000,93231,116,197,6456,31
231,100000,93205,108,210,6477,34
232,100000,93170,115,210,6505,28
233,100000,93144,113,209,6534,28
234,100000,93121,110,214,6555,26
235,100000,93090,115,211,6584,26
236,100000,93073,97,208,6622,35
237,100000,93053,91,203,6653,26
238,100000,93025,96,192,6687,23
239,100000,93005,85,195,6715,31
240,100000,92976,97,184,6743,17
241,100000,92960,93,178,6769,20
242,100000,92924,101,180,6795,28
243,100000,92890,115,165,6830,20
244,100000,92869,107,168,6856,29
245,100000,92844,116,161,6879,16
246,100000,92824,100,166,6910,36
247,100000,92796,94,183,6927,34
248,100000,92760,109,184,6947,21
249,100000,92739,105,181,6975,25
250,100000,92709,115,181,6995,20
251,100000,92683,113,180,7024,28
252,100000,92662,98,200,7040,36
253,100000,92642,97,185,7076,21
254,100000,92613,96,181,7110,30
255,100000,92583,100,186,7131,26
256,100000,92552,110,182,7156,21
257,100000,92525,117,182,7176,20
258,100000,92500,113,183,7204,29
259,100000,92482,101,177,7240,30
260,100000,92454,98,187,7261,31
261,100000,92427,98,184,7291,27
262,100000,92404,96,183,7317,25
263,100000,92383,99,180,7338,18
264,100000,92361,93,188,7358,28
265,100000,92329,98,186,7387,27
266,100000,92305,99,179,7417,23
267,100000,92283,100,169,7448,21
268,100000,92264,97,164,7475,22
269,100000,92247,82,171,7500,32
270,100000,92225,80,177,7518,24
271,100000,92205,78,171,7546,22
272,100000,92188,76,163,7573,19
273,100000,92162,85,157,7596,17
274,100000,92129,96,158,7617,22
275,100000,92103,102,156,7639,20
276,100000,92070,118,141,7671,17
277,100000,92048,114,143,7695,26
278,100000,92019,110,154,7717,33
279,100000,91987,116,161,7736,26
280,100000,91961,109,177,7753,33
281,100000,91937,111,177,7775,22
282,100000,91912,107,186,7795,29
283,100000,91885,102,201,7812,32
284,100000,91852,109,201,7838,26
285,100000,91828,109,192,7871,24
286,100000,91802,110,191,7897,25
287,100000,91762,123,185,7930,27
288,100000,91735,117,196,7952,33
289,100000,91703,125,191,7981,24
290,100000,91678,124,185,8013,26
291,100000,91657,105,199,8039,40
292,100000,91634,101,202,8063,27
293,100000,91616,87,209,8088,32
294,100000,91587,91,207,8115,25
295,100000,91562,95,195,8148,21
296,100000,91536,98,194,8172,23
297,100000,91509,107,186,8198,18
298,100000,91484,103,175,8238,29
299,100000,91458,104,173,8265,25
300,100000,91432,104,167,8297,26
301,100000,91410,99,169,8322,27
302,100000,91389,95,173,8343,25
303,100000,91366,92,176,8366,26
304,100000,91333,99,184,8384,26
305,100000,91306,104,177,8413,22
306,100000,91286,103,173,8438,21
307,100000,91255,111,170,8464,23
308,100000,91230,103,176,8491,33
309,100000,91193,113,178,8516,27
310,100000,91167,119,172,8542,20
311,100000,91141,114,177,8568,31
312,100000,91117,113,180,8590,25
313,100000,91091,102,196,8611,37
314,100000,91071,96,199,8634,26
315,100000,91035,106,192,8667,26
316,100000,91016,101,189,8694,24
317,100000,90994,97,195,8714,26
318,100000,90964,107,184,8745,20
319,100000,90937,98,195,8770,36
320,100000,90916,100,177,8807,19
321,100000,90885,109,173,8833,22
322,100000,90857,107,177,8859,30
323,100000,90834,103,180,8883,27
324,100000,90804,112,175,8909,21
325,100000,90780,105,186,8929,31
326,100000,90751,106,178,8965,28
327,100000,90727,107,182,8984,23
328,100000,90704,100,190,9006,30
329,100000,90679,101,184,9036,24
330,100000,90650,101,186,9063,29
331,100000,90633,94,189,9084,24
332,100000,90607,97,181,9115,23
333,100000,90583,96,178,9143,25
334,100000,90559,91,184,9166,29
335,100000,90525,108,171,9196,17
336,100000,90501,106,173,9220,26
337,100000,90467,116,168,9249,24
338,100000,90443,116,168,9273,24
339,100000,90417,108,179,9296,34
340,100000,90392,109,178,9321,24
341,100000,90369,98,183,9350,34
342,100000,90352,91,190,9367,24
343,100000,90320,97,190,9393,26
344,100000,90301,91,191,9417,25
345,100000,90276,93,190,9441,23
346,100000,90256,96,173,9475,17
347,100000,90232,88,181,9499,32
348,100000,90214,87,166,9533,19
349,100000,90192,84,167,9557,25
350,100000,90172,84,161,9583,20
351,100000,90151,81,160,9608,24
352,100000,90132,82,155,9631,18
353,100000,90105,87,160,9648,22
354,100000,90082,90,148,9680,20
355,100000,90064,87,150,9699,21
356,100000,90044,88,144,9724,19
357,100000,90022,83,151,9744,27
358,100000,90003,79,150,9768,23
359,100000,89971,93,150,9786,18
360,100000,89943,101,148,9808,20
361,100000,89926,96,150,9828,22
362,100000,89901,102,148,9849,19
363,100000,89874,97,161,9868,32
364,100000,89853,90,162,9895,28
365,100000,89834,92,156,9918,17
